sentence	label
"The story tells of Leah St. Aubyn (Peters) an invalid wife and mother who uses dictatorial control over everyone she knows. Leah's family forgive her temperament due to her medical condition, yet she exploits that fact fully. Eventually her behavior leaves her alone and without friends. Yet, even in her dark moments she insists upon ""controlling all."" Finally, she engineers her own death."	drama
King Russell (Kirby Grant) is a hillbilly singer whose show is canceled by its sponsor. The Hoosier Hot Shots and Russell must try to win over the sponsor's young son in order to get the sponsor to change his mind.[3]	western
Joe is paralyzed by a wild horse, a strawberry roan. His father, Walt, tries to kill the horse in anger but is unsuccessful and the horse escapes. Autry, who stopped Walt from killing the animal, is asked to leave the ranch. He finds the horse and trains it in the hopes of returning it to Joe to give him the will to overcome his disability.	western
A tabloid reporter (Power) uses a scheme to meet Sara Farley (Tierney), a grocery-store heiress he's been writing unflattering things about. He gets her to start talking about herself and finds her down to earth. Tierney assumes he's going to write more lies, so she announces to the press that the two of them are married. In trying to get the truth out, he loses his job; what follows is classic farce and the stakes escalate. Finally, he sues her for libel and the court takes it from there.	comedy
Two rookie policewomen investigate a woman's apparent suicide attempt.	drama
Song-and-dance men Steve Carroll and Danny Foster walk to a Texas dude ranch after their car runs out of gas. The team's friend, singer Maggie Reed, gets the boys a job. With their auto stolen, the two settle into ranch life. While Danny consults with Dr. Straeger to conquer his fear of animals, Steve courts ranch owner Joan Winston. When their stolen car is used in a robbery, the duo must then find the real culprits.	comedy
A rich Hungarian baron discovers that there are large oil deposits underneath properties owned by the villagers. He buys up all the property except those owned by Jewish families, who refuse to sell. In order to circumvent their refusal, he has the men charged with the murder of a woman, who had recently committed suicide.	drama
A spy ring has infiltrated Lakeview Laboratory of Nuclear Physics, a Southern California atomic research center. Scotland Yard detective Philip Grayson (Louis Hayward) and FBI agent Dan O'Hara (Dennis O'Keefe) are on the case.	film noir
A detective mistakenly shoots his own brother, who has become a criminal involved with a dangerous boss.	crime
Bonny Kane and 'Skid' Johnson are vaudeville performers in the 1920s. The two of them suffer marital difficulties when Skid gets an offer to appear on Broadway while Bonny gets left behind on the road. Things get worse with Skid's increasing drinking problem and the fact that the press has reported him to be spending a lot of time with his pretty co-star.	musical
Henry Maurier rebounds from the death of wife Emily by marrying a much younger woman, Doris, upsetting another woman, Janet, who is in love with him. Suspicions grow that Henry might have hurried along his wife's death with poison, until eventually he finds himself condemned to death for a murder he didn't commit.	mystery
After her sister goes missing in Los Angeles, a woman tries to find information about the disappearance at city hall. The police are not helpful, but she does get support from a local crime reporter. As the two investigate the disappearance together, they are led to a shady detective and a black-market baby ring.	film noir
"Federal agent Rigby (Robert Taylor) travels to Los Trancos on the island of Carlota (somewhere off the coast of Central America) to break up a war-surplus aircraft engine racket and finds himself tempted by corruption, namely Elizabeth Hintten (Ava Gardner), a café singer married to Tug Hintten (John Hodiak), a drunken ex-pilot.
Carwood (Vincent Price) is the brains of the outfit, aided and abetted by J.J. Bealer (Charles Laughton) and Hintten."	film noir
Nora Shelley is a tax expert for the accounting company which is led by Paul Martin. She thinks she can find a suitable husband by inspecting their clients' tax documents. Martin finds out and tries to dissuade her from this approach, later enlisting the help of his friend Steve Adams, who tries to woo Shelley.	comedy
"Two members of a tough Brooklyn street gang accidentally kill one of their teachers.
Frank Cusack is a leading member of the Amboy Dukes teenage gang based in a slum-ridden area of Brooklyn. His activities with the gang ultimately lead from vandalism and hooliganism to complicity in the murder of a school teacher. His hopes—and those of his parents—for an escape from the bleakness of slum life are dashed by his willingness to accept the gang code of not informing to the police."	film noir
Jim Fletcher (Williams), a former inmate in a Japanese prisoner-of-war camp, awakes from a coma at a naval hospital, only to be told he's been accused of murder. Fletcher is not quite certain of his guilt so he escapes from the hospital in search of his best friend, another ex-POW.	crime drama
U.S. Customs Department Agent Cliff Holden's (Dean Jagger) childhood best friend and boss is murdered while chasing down jewel thieves. He's assigned to find the thieves and solve the murder. The plan is for him to fly to Europe, then catch the same return flight suspect Matty Royal (Rene Paul) will be taking.	film noir
This musical comedy stars William Powell as Emery Slade, an unlikeable actor who was once a major film star, but who has not worked in ten years. Slade tries to convince studio chief Melville Crossman (Adolphe Menjou) to give the female lead in the film version of a Broadway musical to an unknown, rather than the actress he was sent to New York to sign.[2]	musical
The story begins as Police Lt. Nick Ferrone (Jim Backus) explains what bail bondsmen do and tells the viewers the setting is Los Angeles, California. One such man is Vince Kane (George Raft), a former police detective who worked with Ferrone. When one of his customers, Claude Brackett (Bill Williams), is murdered, Kane decides to investigate. He has two reasons for investigating: the curiosity of a former cop and it seems that he has fallen in love with Brackett's widow Lucy, an old flame.	film noir
A small plane crash-lands in an African jungle. The pilot and his passengers – including a gangster and his accomplice who are being transported back to the USA in the custody of a government agent – encounter a missing millionaire and his Tarzan-like daughter, who tries to help the survivors get back to civilization.	adventure
Whaling ship captain Bering Joy (Lionel Barrymore) takes his grandson Jed (Dean Stockwell) on a whaling expedition in order to teach the young boy real life values such as honesty, courage, wisdom, fairness and hard work. However it is First Mate Lunceford (Richard Widmark) who teaches him about life.	adventure
"John Breen, a Kentucky militiaman, falls in love with French exile Fleurette de Marchand (Vera Ralston). He discovers a plot to steal the land that Fleurette's exiles plan to settle on. Throughout the film, Breen's soldiers sing:
When the song is first heard, there are eight hundred miles to go (the tune is She'll Be Coming Round the Mountain)."	western
A journalist is writing an article on the O'Hara family of Arizona. They tell about the time in the 1890s when a girl, Lily, was caught in a feud between two O'Haras.	western
An undercover agent (Howard Duff) attacks an illicit Mexican border immigrant smuggling operation.	film noir
A man is mistaken for a hoodlum and beaten up, leading him to a sordid web of violence and danger.	crime
Johnny Allegro (George Raft) is a former mobster who has gone over to the other side and now works for the U.S. Treasury Department as an undercover agent. Allegro is asked to help get the goods on Morgan Vallin (George MacReady), a polished counterfeiter who is involved in a right-wing plot to bring down the American government by flooding the U.S. economy with bogus currency.[2]	crime
A narcotics agent convinces a convict he helped send to Alcatraz go undercover with him to help expose a heroin drug smuggling ring. The unlikely pair travels from San Francisco to Vancouver and finally to a dude ranch in Tucson which is run by mob bosses. They end up getting help breaking the case from the gang leader's dingy blonde girlfriend (Winters), who falls for the narcotics agent during the sting.	film noir
"The film focuses on two carhops as they compete in a mystery record contest. John Reid, in the reference book Popular Pictures of the Hollywood 1940s, commented, ""... this is one of those films which string together a musical melange through the excuse of a radio show.""[1][self-published source]"	drama
Gloria Cole and Eddie Swenson are working to keep an old house, now being used as a youth center, from being razed to make room for a new skyscraper in Manhattan. Gloria enters a friend in a beauty contest with a $25,000 first prize and, after some iffy-maneuvering, her friend wins the contest and the money goes to preserving the youth center.	drama
The film is a fictionalized biography of Fred Fisher, a German-born American writer of Tin Pan Alley songs. Tin Pan Alley promoter (Mark Stevens) turns serious composer Fred Breitenbach (S.Z. Sakall) into songwriter Fred Fisher. Fred Fisher is his assumed name in real life and Breitenbach is his birth surname. In the film, many Fisher songs were given a symphonic arrangement that was performed at Aeolian Hall. Among the Fisher songs heard were:	musical
A young postman becomes involved in the theft of rare stamps featuring inverted images of the Statue of Liberty. Along the way he encounters attractive criminal Clara Kelso, double-crossing gang members, and Post Office Inspectors, before finally capturing the crooks.	mystery
The film tells the story of a two federal agents, one from Customs and one from Narcotics, out to stop the distribution of opium that came in on a ship in the Port of New York but was smuggled off by drug dealers. The leader of the drug dealers is the suave Vicola (Brynner).	film noir
The plot revolves around Black Velvet, a wild stallion that runs rampant across the range. Two people, reformed bad man Lin Sloan (played by Howard Duff) and tomboyish farmer's daughter Lucy Bostel (Ann Blyth), think they can tame him. In the process, they tame each other.	western
An ex-GI named Bill Jones (Robert Rockwell) becomes involved with the Communist Party USA. While in training, Jones falls in love with one of his instructors. At first true followers of communism, they realize their mistake when they witness party leaders murder a member who questions the party's principles. When they try to leave the party, the two are marked for murder and hunted by the party's assassins.[1]	film noir
Stranded circus men save a mare-happy trick horse hunted by Colorado ranchers.	drama
The plot is a mystery revolving around Captain Tom Harvey, an undercover army agent played by James Millican, who is investigating the theft of army gold shipments. During his undercover investigations, Harvey takes on the job of deputy sheriff and is drawn into discovering the source of a ghost who is terrorizing the town. The ghost is apparently the manifestation of a gambler who was wrongly convicted and hanged for the gold thefts.	western
Andre St Avit of the French Foreign Legion is discovered unconscious in the African desert. He claims he stumbled upon the lost kingdom of Atlantis, ruled by the beautiful Queen Antinea, who drove him to commit murder.	drama
Kenneth Seeley (William Lundigan), member of the U. S. State Department's Foreign Service Bureau, and Marge Weldon (Virginia Bruce ), a morale worker with the bureau, are assigned to an area in Mongolia dominated by an outlaw warlord. The latter captures the village where they reside and they´ll have to make a plan to escape.	drama
A married college professor reluctantly agrees to have a drink with an old girlfriend; the next day he's being hunted for her murder.	film noir
Frank Warren is a treasury agent assigned to put an end to the activities of a powerful mob crime boss. The agent struggles to put together a case but is frustrated when all he finds are terrified witnesses and corrupt police officers. Although most informants end up dead, Agent Warren gets critical information about the mob from an unlikely source.	crime drama
"Ann Sutton (Gene Tierney), the wife of a successful psychoanalyst (Richard Conte), is arrested for shoplifting. Ann is saved from scandal by smooth-talking hypnotist David Korvo (José Ferrer).
Korvo is not what he seems to be, and Ann soon finds herself involved in blackmail and murder. She is unsure whether or not she committed a crime. Her distant but loyal husband stands up for her and eventually sets up the hypnotist, whom he believes is behind all the misdeeds."	drama
In 17th-century colonial Argentina, while trying to find his father's murderer, the adventurer Francisco Suarez is confronted with Colonel Luis Corral, who tries to usurp the Governor's seat. The Colonel is supposed to marry Maria Moreno, with whom Suarez falls in love.	adventure
A group of copper miners, Southern veterans, are terrorized by local rebel-haters, led by deputy Lane Travis. The miners ask stage sharpshooter Johnny Carter to help them, under the impression that he is the legendary Colonel Desmond. It seems they're wrong; but Johnny's show comes to Coppertown and Johnny romances lovely gambler Lisa Roselle, whom the miners believe is at the center of their troubles.	western
"A prospective settler, pioneer Bob Davis, is gunned down by hired guns Grif and Brag, who work for saloonkeeper and prospective land baron Harvey ""Deacon"" Grimes. The killing is witnessed by insurance investigator Rocky Lane, who decides to go undercover and help the dead man's daughter, Susie.
Rancher's daughter Gail Warren gets acquainted with Rocky, but inadvertently reveals his true identity to Grimes and his men. Rocky is able to prevail, however, and leaves town, promising to come back."	western
Tom, a secret service agent on the hunt for gang of counterfeiters, gains the confidence of one of the gang's ringleaders.	western
A group of hustlers take a man for $5000 in a poker game. When the man ends up killing himself, the heat is put on the gamblers in the game. The dead man's vengeful brother begins picking off the gamblers one by one.	film noir
A U.S. gangster (Jeff Chandler) deported back to his native to Italy woos a countess (Märta Torén) in a plot to bring loot into the country.	film noir
Dr. Helen Hunt is a physician married to millionaire Peter Judson Kirk Jr., who is jealous his wife is spending too much time with her male patients. He makes a fool of himself trying to prove her guilt, which causes his wife to leave. But then he puts up the money for a new hospital and she comes back to him.[3]	comedy
"A gang of robbers are terrorizing and robbing banks and payrolls in North Carolina, Virginia and Maryland. The gang's leader, George, seems to take particular delight in ""bumping off"" women who cross him. The film starts with comments from then-governors of North Carolina, Virginia and Maryland about how crime doesn't pay."	film noir
Ralph Cotter is a career criminal who escapes from prison and then murders his partner-in-crime. Along the way, he attempts to woo his ex-partner's sister (Barbara Payton) by threatening to expose her role in his escape. Cotter quickly gets back into the crime business—only to be shaken down by corrupt local cops.	drama
"Two con artists join forces and pose as brother and sister. He then meets rich widows through the ""personals"" sections of newspapers, marries them, and both kill the widows for their money."	drama
Grandma Louisa (Spring Byington) begins dating grocer Henry Hammond (Edmund Gwenn), much to the disgust of her son Hal (Ronald Reagan) and the rest of the family. To make matters worse, Hal’s boss, Mr. Burnside (Charles Coburn), also becomes a rival for Louisa’s affections.	comedy
Kitty Moran (Betty Grable), a radio star, finds out she is pregnant. After she miscarries, Kitty and her husband Jack (Dan Dailey) move their show to television and become determined to adopt a baby.	comedy
An undercover Navy officer (Macdonald Carey) rescues a duped widow (Märta Torén) and a scientist from the captain (Robert Douglas) of renegade U-boat.	drama
Set in post-World War Two, stolen Uranium-238 goods are tracked by the US Government, using new radar technology; the girlfriend of a gang member is also recruited as an informant. Though the radar tracking device helps, in the end it still takes an undercover girl to get back the looted shipment from the criminal masterminds.	action
A gun smuggler, Fowler, is selling weapons to an outlaw, Bragg, inside the baggage of dance-hall girl Peppie. It leads to Kansas and Chito coming to town to investigate.	western
Constance Strong (Adele Mara) arrives at Rock Island for the competition between a railroad line, a steamboat and a stagecoach for a profitable mail contract. Constance befriends Reed Loomis (Forrest Tucker), the head of the rail line, but is engaged to Kirby Morrow (Bruce Cabot), the owner of the steamboat. After the rail line easily wins the competition, the rivalry between Loomis and Morrow continues, and Morrow grows to resent his loss of the contract and, apparently, Constance.	western
While travelling through Nevada to California, Chuck Conner stays with an old friend overnight. When his friend is killed falling from his horse, Connor feels a duty to look after his four children. He takes a job on a local ranch, but has to conceal his new family from his employer. He also takes in a young woman who has runaway from home, who assists him to tackle a gang of cattle rustlers.	western
"Ghost-town crooks make a lawman (Allan ""Rocky Lane) and two others look for hidden gold."	western
A former Texas lawman. Shadrach Jones (William Elliott) sets out to discover who killed his brother and stole their combined savings. While at the saloon run by the beautiful Adelaide (Marie Windsor), Jones becomes convinced that the thieving murderer is one of a group of cowboys on a cattle drive led by Captain MacKellar (Walter Brennan). Determined to find justice, Jones joins the cattle drive and slowly gets closer to uncovering the identity of the killer.	western
Jeff Hassard (Dean Jagger) and his son Ring (Audie Murphy) lead an isolated existence in the mountains breaking horses, because Jeff is wanted for a murder he did not commit. Their lives are interrupted when they stumble upon a young woman, Riley (Wanda Hendrix). When Jeff is injured, Ring has to go into town to get help.	western
"The skipper, Cmdr. William Lattimer (Robert Walker) whose wife Daphne (Joan Leslie) is incapacitated by a broken leg, forcing the skipper takes over management of their home. A stickler for nautical discipline, Lattimer tries to run things ""the Navy way,"" but this proves not only futile but ridiculous.[3]"	comedy
Based on a true story, the US secret service searches for a gang of counterfeiters, whose engraver (Morris Ankrum) has secretly constructed his plates while in prison. A federal agent (Don DeFore) poses as the counterfeiters' contact man in order to purchase enough bills to incriminate the gang.	film noir
Rival agents in Europe seek two escaped panthers, one with microfilm hidden in its collar.	film noir
"The Stooges are exterminators mistaken for B.O. Pictures' publicity department. They are then instructed to drum up publicity for the studio's lovely new actress Dolly Devore (Christine McIntyre), and arrange a fake kidnapping.
However, two gangsters hear the Stooges' plan and kidnap Devore for real. The gangsters break into her hotel room, then tied her hands behind her back and zip her up in a large garment bag, forcing the Stooges to come to her rescue."	comedy
A rookie detective (John Miles) leads the investigation of a series of brutal murders.	crime
Roy is a conservation agent preventing loggers from poaching Jack Holt's Christmas trees.	western
An ex-outlaw is kidnapped and used for his considerable criminal finesse, despite now being on the straight and narrow. It is up to Roy Rogers to rescue him.	western
Ruby Summers (Betty Grable) is a burlesque queen in a successful dance hall in 1892 Chicago. The owner of the dance hall Mike (Phil Harris) has cheated his ex-partner Andy Clark (Victor Mature) out of a half interest in the business. Andy schemes to potentially ruin Mike and also hopes to make Ruby a classy entertainer, as well as his own girl.	musical
"Hazel Woodus (Jennifer Jones) is a child of nature in the Shropshire countryside in 1897. She loves and understands all the wild animals more than the people around her. Whenever she has problems, she turns to the book of spells and charms left to her by her gypsy mother.
Local squire Jack Reddin (David Farrar) sees Hazel and wants her, but she has already promised herself to the Baptist minister, Edward Marston (Cyril Cusack). A struggle for her body and soul ensues."	drama
An ambitious girl (Micheline Presle) uses a sea captain (Errol Flynn) to climb the social ladder in old New Orleans.	adventure
A notorious gambler is thrown out of a small town named Spanish Boot, but he quickly returns when he discovers the town is threatened by the Mescalero Apaches led by Chief Victorio.	western
Bill (Farley Granger) forgets about his anniversary, with Kate (Shelley Winters) until the last minute, when a small dog starts to follow him. From there, mayhem ensues, knocking things over. Bill is chased by the police, smugglers, counterfeiters, and murderers, as well as harangued by his mother-in-law.	comedy
Andre Laurence (Jourdan) takes a trip to a Polynesian island with his college roommate Tenga (Chandler). He assumes the native life and marries his friend's sister, Kalua (Paget). The island's volcano erupts and the Kahuna, the island's shaman (Maurice Schwartz), decides that the volcano god can only be appeased by the human sacrifice of Kalua to its molten depths. Following her death, Andre says his goodbye to Tenga and returns to civilization.	drama
Chuck Regan (Robert Stack), a young American film producer travels to Mexico, where he takes up bullfighting to impress a local beauty, Anita de la Vega (Joy Page). Manolo Estrada (Gilbert Roland), an aging matador, reluctantly agrees to teach the brash, self-centered Regan.	drama
After the end of World War II American soldiers in occupied Japan are entertained with a show put on by one of their own Sergeant Shep Dooley (Dan Dailey) and his former wife who is an entertainer Kay Hudson (Betty Grable).	musical
Chester Graham Jr. (Dean Stockwell), the spoiled young son of a wealthy railroad owner, manages to get himself lost in the middle of nowhere. He is found by a cowboy (Joel McCrea) on a cattle drive. The lad must start learning the hard lessons of working as part of a team of Cowboys in a Cattle Drive if he wants to make it to Santa Fe.	western
Brad Sheridan (Milland) and Midge Sheridan (Tierney) cannot have children of their own. Midge and Brad decide to adopt and inquire at an adoption agency. Learning of an abandoned child left at the police station, Midge is determined to have the baby as her own, but Brad refuses to go along with Midge's plans until he can find out something about the child's parents, which then makes the boy an adoption risk.	drama
Louie is owed money by a stable-owner and sends Slip and the boys over to collect the debt. They return with a horse, My Girl, as payment. Local gangsters want the horse and switch their horse, Tarzana, for the gang's horse. They boys discover the ruse and the horses are switched several more times. In the end, Sach rides the real My Girl in a horse race, beating Tarzana and the gangsters.	comedy
Willy Loman has led a life consisting of 60 years of failure. Loman's wife supports him, but he soon begins to lose his grip on reality and slips between the past and the present, frantically trying to find where he went wrong.[2]	drama
Captain Phillip Donlin (Lloyd Bridges) and his small troop must rush to reach Little Big Horn in order to warn General Custer of the Sioux attack that awaits him. As they race against time, and Donlin pushes them hard through an arduous and dangerous journey, the Sioux start taking out the soldiers one at a time. Meanwhile, Donlin also clashes with Lt. John Haywood (John Ireland), who Donlin knows is having an affair with his wife, Celie (Marie Windsor).	western
"Francis the Talking Mule and his sidekick Peter Sterling visit Colonel Travers and his granddaughter on their family horse farm. Peter soon finds himself involved in the world of horse racing and a crime boss and his men trying to ""fix"" races involving the Travers' horses."	comedy
A lawyer (Ginger Rogers) bails out and then marries a Hollywood tough guy (Jack Carson) who's a milquetoast in real life.	comedy
A man named Sam Martin is killed, but when his son identifies the killer's name, no one has ever heard of him.	western
William Thompson (William Lundigan) is a minister from the Deep South who has recently married Mary Elizabeth (Susan Hayward), a woman from the city. William is assigned a new parish and moves with his wife to a town in Georgia's Blue Ridge Mountains, where he tends to the spiritual and emotional needs of his small flock. The poverty and isolation of the region, and the everyday problems of local people, put a strain on the couple's faith and marriage.[3]	drama
American gambler Nick Cain (Raft) arrives at the town of San Paola, and befriends shoe-shine boy Toni (Staiola). He discovers he has been framed for the murder of an American Treasury agent. He escapes with Kay Wonderly (Gray) to an abandoned village, leaving her to hide out. Cain gets help from Massine (Goldner), whom he does not trust. He uncovers an international counterfeiting ring, members of which are responsible for the murder.	crime
Roy is sent to investigate when a greedy land owner tries to capitalize on a drought, cheating property holders like Madge Adams and her grandmother out of the property with the help of ruthless gunman Clint Burnside.	western
Chandler plays a coal miner who is encouraged by his gambler brother (Stephen McNally) to become a boxer. The problem is when he boxes he is consumed by a murderous rage.	drama
Captain Phillip Donlin (Lloyd Bridges) and his small troop must rush to reach Little Big Horn in order to warn General Custer of the Sioux attack that awaits him. As they race against time, and Donlin pushes them hard through an arduous and dangerous journey, the Sioux start taking out the soldiers one at a time. Meanwhile, Donlin also clashes with Lt. John Haywood (John Ireland), who Donlin knows is having an affair with his wife, Celie (Marie Windsor).	western
Lorna Doone falls for John Ridd, but is betrothed (against her will) to one Carver Doone. As the English Civil War looms, John is determined to defeat the vicious Doone family and win Lorna over.	adventure
"Martin W. Harrow (David Wayne) is a compulsive child-murderer who is tracked down and then placed on trial by the criminal underworld in Los Angeles. Syndicate chieftain Marshall (Martin Gabel) organizes his fellow crooks in order to bring ""M"" to justice, thereby keeping the police off their own backs. Found guilty by his ""peers"" and sentenced to death, ""M"" makes an impassioned plea for his life, explaining that he is unable to stop himself from committing his unspeakable crimes.[2]"	drama
Delilah Lee (Betty Grable) is groomed by her husband Jeff Ames (Macdonald Carey) for his new Broadway show. Delilah becomes such a success to a point where she feels that Jeff thinks of her more as an asset than a wife. When the show's backer Gloria Carstairs (Lois Andrews) begins coming on to Jeff, Delilah leaves him, but regrets it later on and tries to win him back. She devises a scheme involving amnesia to lure Jeff back to her.	musical
In 1890s New Orleans, wrongly believing Barbara Beaurevelle (Ava Gardner) had stood him up on the eve of their elopement, Dr. Mark Lucas (Robert Mitchum) has returned from South Africa accompanied by Corinne (Janis Carter), a woman he married on the rebound. Determined to win him back, Barbara bribes her cousin (Melvyn Douglas) to break up the marriage, a cold-blooded scheme that ends in death and the doctor suspected of murder.	drama
{Cavalry officers (Rod Cameron, Forrest Tucker) clash over a saloon singer (Adrian Booth) and an Indian treaty in the gold-rush Dakota.}	western
Three smart Las Vegas theatrical girls decide to look for husbands; - Carol, (Virginia Mayo), who thinks a millionaire would be good, Abby (Lucille Norman), who is in love with baritone Vince Nichols (Dennis Morgan), but is perturbed because he gambles, and June (Virginia Gibson), who has a crush on Ted Lansing, a dancer, (Gene Nelson). Ted, however, is in love with Abby.[2]	musical
Felice Moran falls in love with ranch hand Tim and intends to marry him. She is the ward of rancher Terry Moran, who decides to buy a piece of land for the couple as a wedding gift. But the $30,000 he plans to use for the purchase is stolen in a holdup masterminded by a business rival, Elias Norton.	western
"Horse trainer Frankie Longworth discovers that his former sweetheart Christine is now married to jockey Steve Loomis. He seeks work, plus a chance to demonstrate his new ""crouch"" style of racing. Frankie ends up barred from racing after an ethical breach, and Steve is killed in a fall from a horse.
After finding work with Sir Thomas Asbury, who wants to take him to England, the disgraced Frankie is able to gain back his license and rides Christine's horse, Pride of Maryland, to victory."	drama
An assassin (Everett Sloane) is sent to kill a baby prince but cannot go through with it. He decides to raise the child as his own, and he grows up to be a thief (Tony Curtis).	adventure
During World War II, a singing trio goes out on tour entertaining wounded soldiers. They get involved with a severely wounded soldier who is in love with a nurse.	drama
Gil Kyle finds himself caught up in the politics and unrest of the American Civil War and soon gets framed for a murder. His only alibi is Candace Bronson, who is aiding the Confederate cause and has left the territory to deliver a vital message about a Yankee gold shipment. So he sets off in pursuit, running into desperados, government agents, and guerrilla fighters, who are more interested in profit than ideals.	western
Elizabeth (Jane Powell) accompanies her wealthy Texan rancher father (Wendell Corey) on a visit to Paris, where her mother (Danielle Darrieux) lives. In Paris, she meets Andre (Vic Damone), an eager young Frenchman. The father tries to keep her from marrying the Frenchman and avoid the mistake he made when he married her mother.	musical
When a town drunk, Gabe, causes a cattle stampede, then shoots the rancher who fires him, cowboys Dave and Chito bring him to a new doctor in town, Dr. Ann Rollins, and then to justice after Gabe conspires with wealthy Ace Kelso and other rustlers.	western
A trio of masked bandits rob a stagecoach secretly assisted by one of the passengers. The fleeing bandits come across some unarmed Navajo who they shoot and steal their horses. One of the Navajo survives and informs the tribe who sets his tribe on the warpath against all whites. The commander of the US Cavalry fort who is friendly with the Navajo chief is caught in the middle.	western
Betty Holloway (Terry Moore) a receptionist at a major TV station hopes to secure a break for her singer boyfriend Ted Mason (Jerome Courtland), Betty enlists the aid of Laine. Mason's career really takes off when a team of TV writers discover that he's the childhood sweetheart of Gloria Pelly (Audrey Long), the daughter of an important sponsor.[2]	comedy
Phillip Cass, a sensitive, young man (John Ericson), is saddled with a mother from hell. While fighting in Italy during World War II, he marries a sweet, young Italian woman (Pier Angeli) who might be able to change his life and satisfy his desire to be loved. Readjustment proves difficult as the young couple have to share a New York apartment with his parents and sister, while Philip feels a failure at menial jobs. The birth of a baby finally gives the couple new hope.	drama
Outlaw Sam Bass terrorises Texas. Johnny Carver and Buff Smith are released from jail by the head of the Texas Rangers to help capture him.	western
"The Stooges are warehouse workers who are assigned to delivering some Arabian antique for a Mr. Bradley (Vernon Dent). While unpacking the goods at Mr. Bradley's house, Shemp stumbles upon a magic lamp that he, at first, dubs a ""syrup pitcher."" After giving the lamp a cleaning, a djinni appears (Wesley Bly), startling Shemp. Calling the djinni ""genius,"" the Stooges are pursued by two Arabian thugs (Philip Van Zandt, Dick Curtis) who are after the magic lamp."	comedy
Dishonorably discharged after a four-year stint in a military prison for dabbling in black markets while stationed in Italy during World War II, former US soldier Frank Keeler (Lloyd Bridges) wants to discreetly recover a stash of money he buried near Amalfi prior to his arrest. However this turns out to be more difficult than expected when the police becomes interested in him and starts tailing him, while local shady characters guess the purpose of his presence.	crime
Eric Wainwright (Van Johnson), a busy impresario, is besieged by hordes of wannabe concert stars, eager for their big break. One of them is Cynthia Potter (June Allyson), a talented pianist, but she can't get in to see him. When she learns that Wainwright is auditioning young musicians for a children's concert tour, Cynthia dons braces and bobby sox and passes herself off as a child prodigy.[4]	comedy
A middle-aged man who places a two-dollar bet on a horse at the track and wins. The widower with two teenaged daughters becomes hooked on gambling and within a week he begins cashing in his life savings to pay off his bookie. To make matters worse, he's being grifted by a beautiful con woman and her husband for thousands of dollars. To try to get even, the man begins betting on long shots.	drama
Rudolph Valentino arrives in America and becomes a movie star. He falls in love with an actress and dies an early death.	drama
An ex-police dog named King inherits a fortune from his eccentric millionaire owner. But someone poisons him for his fortune, and he is able to go back to earth as a human detective named Rex Shepard to bring his killer to justice.	comedy
A dreamy farm widow, played by Shore, is obsessed with moving to the city. She is courted by shy-bumpkin neighbor (Young). She is almost tricked out of her oil-rich land by crooks (Merrill and Jergens) who alone knows about the oil.[4][5]	comedy
Arabian Nights princess Kyra goes on strike demanding equal rights for women, to the frustration of caliph Hassan. Supported by the caliph's godson, Ezar, Kyra enables the caliph to see the error of his polygamous ways, and he eventually settles down with his favourite wife, Zohara.	comedy
"Willie (Ewell) and Joe (Lembeck) are two U.S. Army veterans of World War II who got through the war by Goldbricking. After returning to civilian life they are recalled to active duty and end up part of the post war occupation forces in Japan. Chaos ensues as they attempt one con job after another in order to avoid work details and get leave to spend time in Tokyo.
Mauldin repudiated both films, and refused his advising fee."	comedy
Conflict between Ottawa Native Americans, led by Chief Pontiac, and the British.	western
The film is set in 1918 in an unnamed small town. A widow (Lupino) impulsively hires handyman (Ryan) to look after her house. She soon learns Ryan is a dangerous schizophrenic, but by the time she comes to this realization she is unable to leave her house and escape from him.	film noir
Sir Ronald Burton (Greene), a British gentleman, investigates the disappearance of two of his friends at the Austrian estate of the sinister Count von Bruno (McNally). Bruno secretly seeks revenge against the leaders of a British force that set the natives against him in colonial Africa: Burton's missing friends are among Bruno's victims, and Burton is now also in the trap. Burton plans to escape with Bruno's abused Countess, but the Count's henchmen bar the way.	horror
Stackerlee (Mitzi Gaynor) is a country girl who longs to be in show business. A New York bookmaker Foster (Scott Brady) is hiding out in Georgia and meets her and the inevitable happens – he goes straight and she gets her wish.	musical
In 1787 prisoners are shipped from Newgate Jail on Charlotte to found a new penal colony in Botany Bay, New South Wales. Amongst them is Hugh Tallant (Ladd) an American medical student who had been wrongly imprisoned. During the journey he begins to clash with the villainous Captain Gilbert (Mason), and is soon plotting a full-scale mutiny against him.[3]	adventure
Captain Blood is pardoned by the Crown for his crimes against Spain on the Spanish Main. By 1690 he is living in the West Indies on his plantation where he practices medicine and is to be married to Isabella. His new life is put in danger when he is arrested on a piracy charge after somebody raids the island making him look guilty. To prove otherwise he has to sail again.[1]	adventure
Bill Doolan (Audie Murphy) is released from jail and is going home on the train when it is held up by his boyhood friends, the Dalton Gang. Doolin finds himself accused of helping the crime and winds up an outlaw.	western
"Luke Cromwell, aka the ""Silver Kid"" (Audie Murphy), loses his father to mining claim jumpers. He is deputised by Marshal Lightning Tyrone (Stephen McNally) of Silver City, who wants to defeat the claim jumpers. The two men fall for different women, Tyrone for the treacherous Opal Lacey (Faith Domergue), who is secretly in league with the claim jumpers, and Cromwell with tomboy Dusty Fargo (Susan Cabot) who pursues Lightning."	western
