Unnamed: 0	sentence	target	label	date
2591	"I wrote...

and it has since turned out that all the mirror sites I looked at were 
fooled by a restructuring at the original site - zaphod.ncsa.uiuc.edu - 
and hence were in a mess. That and a pointer to 'imconv' should get
me started. Ta muchly.

Cheers
	Markus"	1	comp.graphics	07/11/20 10:48 AM
2594	"Can somebody point out to me where I can find the specs for .GL and .FLI files
found on PC's?
"	1	comp.graphics	07/11/20 10:48 AM
2616	": 
: Where could I find a description of the JPG file format?  Specifically
: I need to know where in a JPG file I can find the height and width of 
: the image, and perhaps even the number of colors being used.
: 
: Any suggestions?
: 
: Peter

Try ftp.uu.net, in /graphics/jpeg.
--"	1	comp.graphics	07/11/20 10:48 AM
2620	"Just posting to John Cormack.
I wanted to tell you that there is a ""slight"" difference between 
Speedstar 24 and Speedstar 24X
"	1	comp.graphics	07/11/20 10:48 AM
2692	"
Gamepro magazine published pictures a few months ago and Computer Chronicles
(a program that is syndicated to public tv stations around the nation) spent
several minutes on it when it was shown at CES.  It was very impressive what
it can do in real time.

John Munsch"	1	comp.graphics	07/11/20 10:48 AM
2693	"Hello,

Hello,

     I was wondering if anyone knew of a PC or MAC
implementation of the marching cubes algorithm that will output
the individual faces.  If there is no such application, might there
be some C source code that I could modify to implement the
algorithm and get to the individual faces.

Thanks in advance
Sincerly

Tracy"	1	comp.graphics	07/11/20 10:48 AM
2720	"I'm not sure if this is the correct place to ask this question.  If not,
please forgive me and point me in the right direction.

Does anybody know of a program that converts .GIF files to .BMP files
and if so, where can I ftp it from?  Any help would be greatly 
appreciated.

Please respond via e-mail as I do not read this group very often."	1	comp.graphics	07/11/20 10:48 AM
2789	"

Hi, I've come across a fast triangle fill-draw routine for mode 13h.  By
calling this routine enough times, you have a fast polygon drawing routine.

I think I ftp'ed from wuarchive.wustl.edu:/pub/MSDOS_UPLOADS/programming.
I have a copy of it so I reupload it there.  The triangle.txt file has this
to say :

"	1	comp.graphics	07/11/20 10:48 AM
2790	"I am a Mac-user when it comes to graphics (that's what I own software and hardware for) and
I've recently come across a large number of TTTDDD format modeling databases.  Is there any
software, mac or unix, for translating those to something I could use, like DXF?  Please
reply via email."	1	comp.graphics	07/11/20 10:48 AM
2808	"You'll probably have to set the palette up before you try drawing
in the new colours.

Use the bios interrupt calls to set the r g & b values (in the range
from 0-63 for most cards) for a particular palette colour (in the
range from 0-255 for 256 colour modes).

Then you should be able to draw pixels in those palette values and
the result should be ok.

You might have to do a bit of colourmap compressing if you have
more than 256 unique rgb triplets, for a 256 colour mode.
"	1	comp.graphics	07/11/20 10:48 AM
2844	"
I have to beg to differ on this point, as the batch file I use
to launch cview cd's to the dir where cview resides and then
invokes it.  every time I crash cview, the 0-byte temp file
is found in the root dir of the drive cview is on.

just my $0.13,
cb"	1	comp.graphics	07/11/20 10:48 AM
2943	"
That's a typical claim, though they say they've improved
compression speed considerably.  Did you find out anything else
about the book?  I'd be interested in looking at it if you could give me
any pointers.

Reportedly, early fractal compression times of 24-100 hours used
that marvelous piece of hardware called ""grad students"" to do the
work.  Supposedly it's been automated since about 1988, but I'm still
waiting to be impressed."	1	comp.graphics	07/11/20 10:48 AM
2961	"I've got a 386 20Hz computer which is under warranty and my Trident
8900C video card is starting to play-up (surprise, surprise). Therefore
I'm going to try to exchange it for a better card.

The BIG Question is:

Which video card is high quality and with an
acceptable price tag (on student budget) ???"	1	comp.graphics	07/11/20 10:48 AM
2979	"
If you are looking for viewer try VPIC60"	1	comp.graphics	07/11/20 10:48 AM
2991	"-> I am looking for source-code for the radiosity-method.

 I don't know what kind of machine you want it for, but the program
Radiance comes with 'C' source code - I don't have ftp access so I
couldn't tell you where to get it via that way."	1	comp.graphics	07/11/20 10:48 AM
3015	"

 Opps!  typed in the phone numbers wrong.  Here are the correct numbers.



                                            303-530-9000



                                       505-277-6563
"	1	comp.graphics	07/11/20 10:48 AM
3025	"I am currently using POVRay on Mac and was wondering if anyone in netland
knows of public domain anti-aliasing utilities so that I can skip this step
in POV, very slow on this machine.  Any suggestions, opinions about
post-trace anti-aliasing would be greatly appreciated."	1	comp.graphics	07/11/20 10:48 AM
3055	"I am looking for a copy of the following Siggraph publication: Gomez, J.E.
""Comments on Event Driven Annimation,"" Siggraph Course Notes, 10, 1987.

If anyone knows of a location where I can obtain a copy of these notes, I
would appreciate if they could let me know.  Thanks."	1	comp.graphics	07/11/20 10:48 AM
3073	"
But the Question was later revealed to be:  What is 9 x 6?  (In the
base 13 system, of course.)

"	1	comp.graphics	07/11/20 10:48 AM
3077	"
Also photoshopII is out soon, has anyone got a date and any cofmments?
Andy

        _______________________________________________________
        | Andrew Leahy | aleahy@cch.coventry.ac.uk | Odd FROG |
        ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	1	comp.graphics	07/11/20 10:48 AM
3111	"For some reason I never saw the original post on this thread, but if you are
looking for fast polygon routines on vga on a PC, you really can't go past
the mode X stuff from Dr Dobbs. This code is all p.domain (as far as I know),
and in the original articles, the routines were all presented as dumb vga
routines, and then optimised to modeX with some interesting discussion along
the way.
If you are interested, I could find out more details of the issues in question,
(I have them at home)."	1	comp.graphics	07/11/20 10:48 AM
3120	"I'm interested in find out what is involved in processing pairs of 
stereo photographs.  I have black-and-white photos and would like 
to obtain surface contours.

I'd prefer to do the processing on an SGI, but would be interested
in hearing what software/hardware is used for this type of
image processing.

Please email and/or post to comp.sys.sgi.graphics your responses.

Thanks,"	1	comp.graphics	07/11/20 10:48 AM
3158	": 
: >I've got the 6.0 spec (obviously since I quoted it in my last posting). 
: >My gripe about TIFF is that it's far too complicated and nearly
: >infinitely easier to write than to read,...
: 
: Why not use the PD C library for reading/writing TIFF files? It took me a
: good 20 minutes to start using them in your own app.
: 
: Martin
: 
What is the name of this PD C library for TIFF.  I'd like to get a copy of it,
but I can't Archie for something I don't have the filename for."	1	comp.graphics	07/11/20 10:48 AM
3218	"RADIOSITY SOURCES WANTED !!!
============================

When I read the comp.graphics group, I never found something about 
radiosity. Is there anybody interested in out there? I would be glad 
to hear from somebody.
I am looking for source-code for the radiosity-method. I have already
read common literature, e. g.Foley ... . I think little examples could 
help me to understand how radiosity works. Common languages ( C, C++, 
Pascal) prefered.
I hope you will help me!"	1	comp.graphics	07/11/20 10:48 AM
3224	"




    While I don't mean to damn Henrik's attempt to be helpful here,
he's using a common misconception that should be corrected.

    Mach banding will occur for any image.  It is not the color
quantization you see when you don't have enough bits.  It is the
human eye's response to transitions or edges between intensities.
The result is that colors near the transistion look brighter on
the brighter side and darker on the darker side.

--Andre
"	1	comp.graphics	07/11/20 10:48 AM
3264	"We have been using Iterated Systems compression board to compress 
pathology images and are getting ratios of 40:1 to 70:1 without too
much loss in quality. It is taking about 4 mins per image to compress,
on a 25Mhz 486 but decompression is almost real time on a 386 in software 
alone.
"	1	comp.graphics	07/11/20 10:48 AM
3279	"
	Well....I don't know about its competing with 3D studio, but
it's pretty powerful allright.


	Yes, send e-mail to:

	imagine-request@email.sp.paramax.com

	With a header of something like subscribe.


	I actually work on the FAQ (frequently asked questions).  We
should have the new version out of it by next week, but if you want, I
could e-mail you the previous one.  It details what the list is etc...
as well as answering basic questions about Imagine.

	Hope this helps!

"	1	comp.graphics	07/11/20 10:48 AM
3297	"


Does anybody have a collection of occurances of 42? (before and after
The Guide). If not, I would like to receive any odd bits you might know.
postings to alt.fan.douglas.adams.

"	1	comp.graphics	07/11/20 10:48 AM
3310	WHATS THIS  680x1024 256 color mode? Asking a lot of your hardware ?	1	comp.graphics	07/11/20 10:48 AM
3323	"

First, thanks to all who replied to my original question."	1	comp.graphics	07/11/20 10:48 AM
3364	"Does anyone know of a good way (standard PC application/PD utility) to
convert tif/img/tga files into LaserJet III format.  We would also like to
do the same, converting to HPGL (HP plotter) files.

Please email any response.

Is this the correct group?

Thanks in advance.  Michael."	1	comp.graphics	07/11/20 10:48 AM
3429	"Does anybody know what Delaunay Triangulation is?
Is there any reference to it? 
Is it useful for creating 3-D objects? If yes, what's the advantage?

Thanks in advance."	1	comp.graphics	07/11/20 10:48 AM
3434	"


I understand there have been a couple of raves in LA billing themselves as
""Virtual Reality"" parties. What I hear they do is project .GIF images around
on the walls, as well as run animations through a Newtek Toaster.

Seems like we need to adopt the term Really Virtual Reality or something, except
for the non-immersive stuff which is Virtually Really Virtual Reality.


etc.




___Samuel___"	1	comp.graphics	07/11/20 10:48 AM
3444	"Hi, I'm just getting into PoVRay and I was wondering if there is a graphic
package that outputs .POV files.  Any help would be appreciated.
Thanks.

Later'ish
Craig
"	1	comp.graphics	07/11/20 10:48 AM
3468	"

please tell me where you where you FTP'd this from? I would like to have
a copy of it. (I would have mailed you, but your post indicates you have no mail
address...)
"	1	comp.graphics	07/11/20 10:48 AM
3496	"
What about the ELSA WINNER4000 (S3 928, Bt485, 4MB, EISA), or the
Metheus Premier-4VL (S3 928, Bt485, 4MB, ISA/VL) ?


As it just happens, SGCS has a Xserver (X386 1.4) that does
1024x768x24 on those cards. Please email to info@sgcs.com for more
details.

- Thomas
--"	1	comp.graphics	07/11/20 10:48 AM
3584	"
Scott,
	I'm not so sure if this is helpful, but I usually use XV v2.21.  I use Sun IPCs and IPXs, and it works fine.  It can display in a good number of ways.(root being one of them)  It's also possible to have XV put up a background automatically at login.  Hope this helps.

Jason Weiler
<weilej@rpi.edu>"	1	comp.graphics	07/11/20 10:48 AM
3630	"
Hi,
  See Roger Grywalski's response to :

Re: Help on network visualization

in comp.graphics.visualization.

Amongst other things, it does exactly this!
"	1	comp.graphics	07/11/20 10:48 AM
3658	"Can someone give me the title of a good VGA graphics programming book?
Please respond by email. Thanks!

			--Yuan
"	1	comp.graphics	07/11/20 10:48 AM
3683	"The 68070 _does_ exist. It's number was licensed to Philips to make their
own variant. This chip includes extra featurfes such as more I/O ports, 
I2C bus... making it more microcontroller like."	1	comp.graphics	07/11/20 10:48 AM
3762	"Hi!
	I am working on a project that needs to create contour lines
from random data points.  The work that I have done so far tells me that I
need to look into Triangulated Irregular Networks (TIN), the Delauney
criiterion, and the Krige method.  Does anyone have any suggestions for
references, programs and hopefully source code for creating contours.  Any
help with this or any surface modeling would be greatly appreciated.
I can be reached at the addresses below:


			-- Paul Conway"	1	comp.graphics	07/11/20 10:48 AM
3786	"
Douglas Adams once said (paraphrased from memory): ""I just picked it.  It
seemed like the sort of number you wouldn't be afraid to take home to meet
your parents.  Nice and even, perfectly normal.""
"	1	comp.graphics	07/11/20 10:48 AM
3890	"Hi Folks,

   Does anyone have a copy of Playmation they'd be willing to sell me.  I'd 
love to try it out, but not for the retail $$$.  If you have moved onto 
something bigger (3DS) or better (Imagine), I'd love to buy your table scraps.

   If noone is selling, can anyone recommend a place to buy Playmation 
mail-order for cheap?  

   Thanks in advance,

   Mark



-- "	1	comp.graphics	07/11/20 10:48 AM
3915	Keywords: 	1	comp.graphics	07/11/20 10:48 AM
3996	"I need the file format for cc:Mail file formats - it seems to be PCX-based,
but with a twist: only the first page of a multi-page fax will come out
readable. The other pages disappear. The format seems to be 'proprietary'.

Anybody got any clues? I have to give my email FAXes to my secretary in
order to get 'em unscrambled. I want a filter from cc:Mail to .p[nb]m.

Come to think of it, p[nb]m to cc:Mail would be nice too."	1	comp.graphics	07/11/20 10:48 AM
3999	"The most ridiculous example of VR-exploitation I've seen so far is the
""Virtual Reality Clothing Company"" which recently opened up in Vancouver. As
far as I can tell it's just another ""chic"" clothes spot. Although it would be
interesting if they were selling ""virtual clothing""....

E-mail me if you want me to dig up their phone # and you can probably get
some promotional lit."	1	comp.graphics	07/11/20 10:48 AM
4017	"
  Hello, I know that this has been discussed before.  But at the time
I didn't need to teselate a sphere.  So if any kind soul has the code
or the alg, that was finally decided upon as the best (as I recall it
was a nice, iterative subdivision meathod), I would be very 
appreciative.
							Thomas DeWeese
deweeset@rdrc.rpi.edu
"	1	comp.graphics	07/11/20 10:48 AM
4028	Hello, and thank you for reading this request.  I have a Mpeg viewer for x-windows and it did not run because I was running it on a monochrome monitor.  I need the mono-driver for mpeg_play.   	1	comp.graphics	07/11/20 10:48 AM
4031	"Is there any program available (free or otherwise) for taking a tiff or gif
or some other bitmapped file and turning it (or parts of it) into ascii
characters?

  DOS, OS/2 or platform independent programs if possible."	1	comp.graphics	07/11/20 10:48 AM
4042	"We are interested in purchasing a grayscale printer that offers a good
resoltuion for grayscale medical images.  Can anybody give me some
recommendations on these products in the market, in particular, those
under $5000?"	1	comp.graphics	07/11/20 10:48 AM
4086	"
I'm not sure if this is free or shareware, but you can try to look to wsmrsimtel20.army.mil,
directory PD1:<MSDOS.DESKPUB>  file OCR104.ZIP .
From the file SIMIBM.LST :
OCR104.ZIP    B   93310  910424  Optical character recognition for scanners.

Hope this helps."	1	comp.graphics	07/11/20 10:48 AM
4198	"

Which distance? The distance between one point (t = ti) on the first curve
and a point on the other curve with same parameter (u = ti)?"	1	comp.graphics	07/11/20 10:48 AM
4208	"Actually I am trying to write something like this but I encounter some
problems, amongst them:

- drawing a 3d wireframe view of a quadric/quartic requires that you have
the explicit equation of the quadric/quartic (x, y, z functions of some
parameters). How to convert the implicit equation used by PoV to an
explicit one? Is it mathematically always possible?"	1	comp.graphics	07/11/20 10:48 AM
4305	"


  Actually the most flexible way to create temp files is to check for a TEMP or
TMP environment variable and create the files on the drive and directory pointedto by the variable.  This is pretty much a standard for DOS, Windows and OS/2
applications.


-- 
What I have to say is my own opinion and has no bearing on any other person or
organization including my employer."	1	comp.graphics	07/11/20 10:48 AM
4371	"
: > Does anyone have any  other suggestions where the 42 came from?

Yep, here's a theory that I once heard bandied around.  Rather than thinking
of the number think of the sound. For Tea Two. A sort of anagram on Tea For Two,
Two for Tea, For Tea Two.

:-)

Peter

"	1	comp.graphics	07/11/20 10:48 AM
4372	"Boy, this will be embarassing if it is trivial or an FAQ:

Given 4 points (non coplanar), how does one find the sphere, that is,
center and radius, exactly fitting those points?  I know how to do it
for a circle (from 3 points), but do not immediately see a 
straightforward way to do it in 3-D.  I have checked some
geometry books, Graphics Gems, and Farin, but am still at a loss?
Please have mercy on me and provide the solution?  

Thanks,
Ed

"	1	comp.graphics	07/11/20 10:48 AM
4394	"==============================
                              GASPRA ANIMATION
                                March 12, 1993
                       ==============================

     The Gaspra animation is now available at the Ames Space Archives in 
QuickTime format.  The animation was formed from 11 images taken by the 
Galileo spaecraft shortly before its closest approach to the asteroid in 
October 1991.  The animation is available using anonymous ftp to:"	1	comp.graphics	07/11/20 10:48 AM
4430	"
The RS6000 compiler is so forgiving, I think that if you mixed COBOL & pascal
the C compiler still wouldn't complain. :-)

Steve
-- "	1	comp.graphics	07/11/20 10:48 AM
4458	"
A very good modeling package I found is `irit' (look for irit.tar.Z).
However there is no converter from it's format to POV format. I postet 
a request for such a converter in this group but got no response,
so I'm considering to write such a program myself.

"	1	comp.graphics	07/11/20 10:48 AM
4482	"Well,

42 is 101010 binary, and who would forget that its the
answer to the Question of ""Life, the Universe, and Everything else.""
That is to quote Douglas Adams in a round about way.

Of course the Question has not yet been discovered...

--
Mark A. Cartwright, N5SNP
University of Texas @ Austin
Computation Center, Graphics Facility
markc@emx.utexas.edu
markc@sirius.cc.utexas.edu
markc@hermes.chpc.utexas.edu
(512)-471-3241 x 362

PP-ASEL 9-92"	1	comp.graphics	07/11/20 10:48 AM
4532	"I'm getting ready to buy a multimedia workstation and would like a little
advice.  I need a graphics card that will do video in and out under windows.
I was originally thinking of a Targa+ but that doesn't work under Windows.
What cards should I be looking into?

Thanks,
Craig
"	1	comp.graphics	07/11/20 10:48 AM
4543	"I am looking for a package which takes as inputs a set
of geometric objects defined by unions of convex polytopes
specified in some manner, say by inequalities and equalities,
and determines in some reasonable form things like
intersections, unions, etc. etc..

Does anyone know where I can find such a thing?"	1	comp.graphics	07/11/20 10:48 AM
4545	"I'm posting this for a friend:

  I have an immediate need for a polygon-based hidden-line removal  
  program.  I can deal with any input/output format, but I need to be able  
  to do perspective views in any orientation and range.

  Is there a public-domain hidden-line program around?  It seems like  
  there should be, but I have not been able to locate one."	1	comp.graphics	07/11/20 10:48 AM
4583	"Check out Image Pals v1.2 from U-Lead (until May, special $99 intro price,
310-523-9393). It has the basic image processing tools for all major formats,
does screen grabbing, and allows all your image files to be calalogged into
a thumbnail database. It's great!
"	1	comp.graphics	07/11/20 10:48 AM
4621	"Does anyone know of a site where I could ftp some RenderMan shaders?
Or of a newsgroup which has discussion or information about RenderMan?  I'm
new to the RenderMan (Mac) family, and I'd like to get as much info I can
lay my hands on.  Thanks!

        Andy Bates.


---------------------------------------------------------------------------
Andy Bates."	1	comp.graphics	07/11/20 10:48 AM
4650	"

RIX's files with the extension  .sci and .scf are just a RAW file with
a 256 color palette.
The first 10 bytes is a kind of header, with the name RIX among 7bytes unknown stuff. The you have 768 bytes of palette info (3*256 for the colors RGB)
and then you have the picture in raw format.
If you dont know how to make a viewer of of this description you can get VPIC
it is able to read the files!"	1	comp.graphics	07/11/20 10:48 AM
4688	"-- 
 |||||||||||   		 	   ||||||||||| 
_|||||||||||_______________________|||||||||||_      jr0930@eve.albany.edu
-|||||||||||-----------------------|||||||||||-     jr0930@Albnyvms.bitnet
 |||||||||||  GO HEAVY OR GO HOME  |||||||||||
"	1	comp.graphics	07/11/20 10:48 AM
4691	"Excuse the sheer newbieness of this post, but I am looking for a decent
PaintProgram which will save to various file formats (.BMP  .PCX  etc etc)
via ftp, freeware, or shareware.  I would like to check out the available
programs for little $$ before I check out the commercial market.

Thanks in advance for any help or direction you can give me."	1	comp.graphics	07/11/20 10:48 AM
4705	"I am looking for a program that is capable of displaying a graph
with nodes and links and with the possibility to edit interactively
the graph : add one node, change one link etc...

Actually, a very _simple_ X11 program would be ok; all I need is to
put some ""boxes"" (i.e. the nodes ) on a pane and be able to
manipulate them with the mouse (move, add or delete boxes).

Does anyone know if such program is available ?
Thanks for any help !!
"	1	comp.graphics	07/11/20 10:48 AM
4715	"
That is in fact the current version (it only came out in December).


My test movie was created at 320*240 resolution, it wasn't being scaled up.
Scaling was a very CPU-intensive operation with the original QuickTime (1.0);
the current version has optimizations for ratios like 4:1 (160*120 -> 320*240),
but even so, I'm prepared to believe that the performance isn't as good as
with playing back an actual 320*240 movie. I haven't done any numerical
measurements for scaled playback."	1	comp.graphics	07/11/20 10:48 AM
4728	"I saw this subject and all I could think of was a parade at Wrigley Field
in Chicago.

Or maybe it's just me. 

:)


-- 
Marc Cooper - Graphics Programmer - Sverdrup Tech.| ""As a child, I WAS an 
fsmarc@lerc.nasa.gov                              |       imaginary playmate.""
NASA Lewis Research Center  MS 5-11               |                        
21000 Brookpark Dr.                               | Tom Robbins
Cleveland, OH  44135               (216) 433-8898 | Even Cowgirls Get the Blues"	1	comp.graphics	07/11/20 10:48 AM
4804	"
I don't know about that...I've used Photoshop 2.5 on both a 486dx-50 and a Quadra
950...I'd say they are roughly equal.  If anything the 486 was faster."	1	comp.graphics	07/11/20 10:48 AM
4913	"
See the article ""An Efficient Ray-Polygon Intersection,"" p. 390 in
Graphics Gems (ISBN 0-12-286165-5).  The second step, intersecting the
polygon, does what you want.  There is sample code in the book.

							spl"	1	comp.graphics	07/11/20 10:48 AM
4953	"
Mine was beautiful for a year and a half.  Then it went <foomp>.  I bought
a ViewSonic 6FS instead.  Another great monitor, IMHO.
"	1	comp.graphics	07/11/20 10:48 AM
4966	I'll contact you offline about this.	1	comp.graphics	07/11/20 10:48 AM
5079	"To:All

Hi,

Does anybody have the source code to the externel processes that comes with 3D 
Studio, and mabe som kind of DOC for writing the processes your self.


/Lars

+++ Author: Lars_Jorgensen@p7.syntax.bbs.bad.se, Syntax BBS, Denmark"	1	comp.graphics	07/11/20 10:48 AM
5082	"Anybody know of an IGES Viewer for DOS/Windows? I need to be able to display 
ComputerVision IGES files on a PC running Windows 3.1. Thanks in advance."	1	comp.graphics	07/11/20 10:48 AM
5085	"I am scanning in a color image and it looks fine on the screen.  When I 
converted it into PCX,BMP,GIF files so as to get it into MS Windows the colors
got much lighter.  For example the yellows became white.  Any ideas?"	1	comp.graphics	07/11/20 10:48 AM
5103	"


Likewise for me please. First time I've hear of it, but I've beem looking
for something like this for the past few months."	1	comp.graphics	07/11/20 10:48 AM
5140	"When using Photoshop is there anyway to get an elliptical dot for the
halftone screen rather than a round dot ? My printer would prefer an
elliptical dot, but I'm not sure how to set it up. I'm sending from a Mac
IIci to a Linotronic L300 imagesetter and I am using Photoshop 2.0.1 to
make my separations.

Any help would be greatly appreshed. T.I.A. 

Michael (Unscene) 


Michael Maier, Computer Artist, ANL  |  [|Ú]---*Z* Glued to the veiw.      "	1	comp.graphics	07/11/20 10:48 AM
5154	"
A 68070 is just a 68010 with a built in MMU.  I don't even think that Moto.
manufactures them.

                                  - Ian Romanick
                                    Dancing Fool of Epsilon"	1	comp.graphics	07/11/20 10:48 AM
5221	"

Yes, I am very interested in this chip.  Please follow up or email.
"	1	comp.graphics	07/11/20 10:48 AM
5230	"Hi,

I'm interested in writing a program to generate a SIRD picture, you know
the stereogram where you cross your eyes and the picture becomes 3D.

Does anyone have one or know where I can get one?

Please e-mail to steveq@sndcrft.DIALix.oz.au with any replies.

Many thanks for your help."	1	comp.graphics	07/11/20 10:48 AM
5270	"Has anybody gotten CVIEW to work in 32k or 64k color mode on a Trident
8900c hi-color card? At best the colors come out screwed up, and at worst the 
program hangs. I loaded the VESA driver, and the same thing happens on 2 
different machines.

	If it doesn't work on the Trident, does anybody know of a viewer that 
does?"	1	comp.graphics	07/11/20 10:48 AM
5284	"
 Can You report CRT and other register state in this mode ?
 Thank's."	1	comp.graphics	07/11/20 10:48 AM
5306	"I have heard some impressive things about Hijakk (for Windows).
Currently, I use a shareware program called Graphics Workshop.
What kinds of things will Hijaak do that these shareware programs
will not do?

What has been your experience with Hijaak? Are there other programs
that are better? Please email me, if you can help:

Wayne Haston
HASTON@UTKVX.UTK.EDU"	1	comp.graphics	07/11/20 10:48 AM
5328	"I have a routine that changes the color (RGB) attributes on my
VGA adapter, but it doesn't work in the mode that I need.  
Specifically 68 hex.  An obscure mode, of course, but I need to
change the zillions of colors to 64 shade greyscale, but I do
not have the correct memory address for the pointer I need.

PLEASE, someone, I need the starting address, or maybe somewhere 
I can find it.  Thank you."	1	comp.graphics	07/11/20 10:48 AM
5348	"[Most info regarding dangers of reading from Floppy disks omitted]

In all fairness, how many people do you know personally who read images
from Floppy drives?  I haven't tried it with JPEGs, but I do realize how
agonizingly slow it is with GIF files.  "	1	comp.graphics	07/11/20 10:48 AM
5384	"I would like a reference to an algorithm that can detect whether 
one closed curve bounded by some number of bezier curves lies completely
within another closed curve bounded by bezier curves.

Thanks."	1	comp.graphics	07/11/20 10:48 AM
5391	"Hi guys.

I am scanning in a color image and it looks fine on the screen.  When I 
converted it into PCX,BMP,GIF files so as to get it into MS Windows the colors
got much lighter.  For example the yellows became white.  Any ideas?"	1	comp.graphics	07/11/20 10:48 AM
5405	"Has anybody made a converter from irit's .irt or .dat format to
 .pov format ?

Thanks!
"	1	comp.graphics	07/11/20 10:48 AM
5425	"Yesterday I wrote a program to do bilinear interpolation ala Numerical
Recipes, with the PBMPLUS libraries.  I'm pretty happy with the results,
but I'm looking for any already-coded non-linear interpolation schemes
before I go ahead an try to write one.  Any pointers?

--"	1	comp.graphics	07/11/20 10:48 AM
5466	"Dear Binary Newsers,

I am looking for Quick C or Microsoft C code for image decoding from file for
VGA viewing and saving images from/to GIF, TIFF, PCX, or JPEG format. I have
scoured the Internet, but its like trying to find a Dr. Seuss spell checker 
TSR. It must be out there, and there's no need to reinvent the wheel.

Thanx in advance.

//////////////"	1	comp.graphics	07/11/20 10:48 AM
5468	"Does anyone know the phone number to a place where i can get
a VGA passthrough?

	I want to hook up my VGA card to my XGA card (whcih you can can).
All I need is the cable that connects them.  It is the same type of
cable that you would connect from your VGA card to say a Video Blaster
or something."	1	comp.graphics	07/11/20 10:48 AM
5514	"I can't find CTDS (Connect The Dots Smoother) in France. If it is a commercial
program I'll happily pay whatever it may cost (do not take it litterally).
Please help!
I have *LOTS* of PoV sources, texture images and animations though, if you
are looking for something, just tell.
"	1	comp.graphics	07/11/20 10:48 AM
5515	"I am looking for some graphic images of earth shot from space. 
( Preferably 24-bit color, but 256 color .gif's will do ).

Anyways, if anyone knows an FTP site where I can find these, I'd greatly
appreciate it if you could pass the information on.  Thanks.


( please send email ).


Ken Huisman"	1	comp.graphics	07/11/20 10:48 AM
5540	"Does anyone have a radon transform in C that they could 
send me?

				Any help accepted,"	1	comp.graphics	07/11/20 10:48 AM
5547	"Please Ineed information about desk top publishe- post graduate courses
and if possible email address or normal mail.
thanks in advance
"	1	comp.graphics	07/11/20 10:48 AM
5704	"I recently got a file describing a library of rendering routines 
called SIPP (SImple Polygon Processor).  Could anyone tell me where I can 
FTP the source code and which is the newest version around?
        Also, I've never used Renderman so I was wondering if Renderman 
is like SIPP?  ie. a library of rendering routines which one uses to make 
a program that creates the image...

                                        Thanks,  Joe Tham
"	1	comp.graphics	07/11/20 10:48 AM
5755	"
Why didn't you create 8 grey-level images, and display them for
1,2,4,8,16,32,64,128... time slices?

This requires the same total exposure time, and the same precision in
timing, but drastically reduces the image-preparation time, no?





"	1	comp.graphics	07/11/20 10:48 AM
5799	"I finally got a 24 bit viewer for my POVRAY generated .TGA files.

It was written in C by Sean Malloy and he kindly sent me a copy.  He
wrote it for the same purpose, to view .TGA files using his SpeedStar 24.

It ONLY works with the SpeedStar 24 and I cannot send copies since it is
not my program.  I believe the author may release a version at a future
time when the program is more developed.   He may or may not comment on
this, as he pleases.

Thanks to all who were helpful.

Regards,"	1	comp.graphics	07/11/20 10:48 AM
5865	"Does anyone know of any good shareware animation or paint software for an SGI
 machine?  I've exhausted everyplace on the net I can find and still don't hava
 a nice piece of software.

Thanks alot!

Chad

"	1	comp.graphics	07/11/20 10:48 AM
5905	"
Hallo POV-Renderers !
I've got a BocaX3 Card. Now I try to get POV displaying True Colors
while rendering. I've tried most of the options and UNIVESA-Driver
but what happens isn't correct.
Can anybody help me ?
"	1	comp.graphics	07/11/20 10:48 AM
5933	"
How does that compare with JPEG on the same images and hardware as far
as size, speed, and image quality are concerned?

Despite my skeptical and sometimes nearly rabid postings
criticizing Barnsley and company, I am very interested in the
technique.  If I weren't I probably wouldn't be so critical. :-)"	1	comp.graphics	07/11/20 10:48 AM
5952	"Does anyone know where I can FTP MPEG for DOS from?  Thanks for any
help in advance.  Email is preferred but posting is fine.

				Scott


---------------------------------------------------------------------------"	1	comp.graphics	07/11/20 10:48 AM
5985	"Guess the subject says it all.
  I would like references to any introductory material on Image
  Databases.
  Please send any pointers to mini@point.cs.uwm.edu

  Thanx in advance!
   


"	1	comp.graphics	07/11/20 10:48 AM
6057	"This seems to be a simple problem but I just cannot solve it.
I wrote a C program to draw some polygons on the screen, and I want to 
print it on my printer. So, I press ""print-screen"" on the keyboard.
The problem is the printer just print out some ASCII characters.
Is there any other way to print the screen without using ""print-screen""????
Please help!
"	1	comp.graphics	07/11/20 10:48 AM
6134	"Hi net!
Due to further investigation I would like to study the following article:
	Peterson, ""Ray tracing general B-Splines"",
	Proc. ACM Mountain Regional Conference, April 1986
Unfortunately I didn't find it in any library's register.
If there is anyone having access to this paper or knowing about a
library containing those proceedings (preferrably in Germany), please 
let me know! Any help would be appreciated! 

Thanks a lot, 
Joerg Haber
"	1	comp.graphics	07/11/20 10:48 AM
6142	"
The 68070 is a variation of the 68010 that was done a few years ago by
the European partners of Motorola. It has some integrated I/O controllers
and half a MMU, but otherwise it's a 68010. Think of it the same as
the 8086 and 80186 were.

		Burkhard Neidecker-Lutz"	1	comp.graphics	07/11/20 10:48 AM
