	Strategy	Query	Class	Value
662	EER	q1	talk.politics.guns	0
663	EER	q1	rec.sport.baseball	5
664	EER	q1	talk.religion.misc	2
665	EER	q1	rec.sport.hockey	0
666	EER	q1	talk.politics.mideast	1
667	EER	q1	soc.religion.christian	1
668	EER	q1	talk.politics.misc	1
669	EER	q1	rec.motorcycles	12
670	EER	q1	alt.atheism	0
671	EER	q1	rec.autos	0
672	EER	q1	sci.electronics	3
673	EER	q1	sci.med	1
674	EER	q1	comp.sys.mac.hardware	5
675	EER	q1	comp.graphics	36
676	EER	q1	comp.os.ms-windows.misc	3
677	EER	q1	comp.windows.x	3
678	EER	q1	sci.space	2
679	EER	q1	misc.forsale	21
680	EER	q2	comp.sys.ibm.pc.hardware	2
681	EER	q2	sci.crypt	0
682	EER	q2	talk.politics.guns	3
683	EER	q2	rec.sport.baseball	17
684	EER	q2	talk.religion.misc	4
685	EER	q2	rec.sport.hockey	1
686	EER	q2	talk.politics.mideast	3
687	EER	q2	soc.religion.christian	4
688	EER	q2	talk.politics.misc	3
689	EER	q2	rec.motorcycles	23
690	EER	q2	alt.atheism	5
691	EER	q2	rec.autos	2
692	EER	q2	sci.electronics	1
693	EER	q2	sci.med	1
694	EER	q2	comp.sys.mac.hardware	2
695	EER	q2	comp.graphics	15
696	EER	q2	comp.os.ms-windows.misc	3
697	EER	q2	comp.windows.x	1
698	EER	q2	sci.space	3
699	EER	q2	misc.forsale	7
700	EER	q3	comp.sys.ibm.pc.hardware	1
701	EER	q3	sci.crypt	3
702	EER	q3	talk.politics.guns	5
703	EER	q3	rec.sport.baseball	8
704	EER	q3	talk.religion.misc	3
705	EER	q3	rec.sport.hockey	1
706	EER	q3	talk.politics.mideast	3
707	EER	q3	soc.religion.christian	0
708	EER	q3	talk.politics.misc	5
709	EER	q3	rec.motorcycles	21
710	EER	q3	alt.atheism	2
711	EER	q3	rec.autos	4
712	EER	q3	sci.electronics	4
713	EER	q3	sci.med	3
714	EER	q3	comp.sys.mac.hardware	1
715	EER	q3	comp.graphics	25
716	EER	q3	comp.os.ms-windows.misc	2
717	EER	q3	comp.windows.x	0
718	EER	q3	sci.space	2
719	EER	q3	misc.forsale	7
720	EER	q4	comp.sys.ibm.pc.hardware	3
721	EER	q4	sci.crypt	6
722	EER	q4	talk.politics.guns	1
723	EER	q4	rec.sport.baseball	12
724	EER	q4	talk.religion.misc	3
725	EER	q4	rec.sport.hockey	1
726	EER	q4	talk.politics.mideast	2
727	EER	q4	soc.religion.christian	7
728	EER	q4	talk.politics.misc	4
729	EER	q4	rec.motorcycles	8
730	EER	q4	alt.atheism	3
731	EER	q4	rec.autos	0
732	EER	q4	sci.electronics	3
733	EER	q4	sci.med	4
734	EER	q4	comp.sys.mac.hardware	2
735	EER	q4	comp.graphics	28
736	EER	q4	comp.os.ms-windows.misc	1
737	EER	q4	comp.windows.x	2
738	EER	q4	sci.space	3
739	EER	q4	misc.forsale	7
740	EER	q5	comp.sys.ibm.pc.hardware	1
741	EER	q5	sci.crypt	3
742	EER	q5	talk.politics.guns	3
743	EER	q5	rec.sport.baseball	2
744	EER	q5	talk.religion.misc	2
745	EER	q5	rec.sport.hockey	4
746	EER	q5	talk.politics.mideast	0
747	EER	q5	soc.religion.christian	0
748	EER	q5	talk.politics.misc	0
749	EER	q5	rec.motorcycles	6
750	EER	q5	alt.atheism	3
751	EER	q5	rec.autos	0
752	EER	q5	sci.electronics	1
753	EER	q5	sci.med	2
754	EER	q5	comp.sys.mac.hardware	0
755	EER	q5	comp.graphics	59
756	EER	q5	comp.os.ms-windows.misc	1
757	EER	q5	comp.windows.x	3
758	EER	q5	sci.space	2
759	EER	q5	misc.forsale	8
760	EER	q6	comp.sys.ibm.pc.hardware	1
761	EER	q6	sci.crypt	0
762	EER	q6	talk.politics.guns	1
763	EER	q6	rec.sport.baseball	11
764	EER	q6	talk.religion.misc	1
765	EER	q6	rec.sport.hockey	7
766	EER	q6	talk.politics.mideast	3
767	EER	q6	soc.religion.christian	1
768	EER	q6	talk.politics.misc	1
769	EER	q6	rec.motorcycles	20
770	EER	q6	alt.atheism	2
771	EER	q6	rec.autos	2
772	EER	q6	sci.electronics	1
773	EER	q6	sci.med	2
774	EER	q6	comp.sys.mac.hardware	0
775	EER	q6	comp.graphics	30
776	EER	q6	comp.os.ms-windows.misc	3
777	EER	q6	comp.windows.x	1
778	EER	q6	sci.space	0
779	EER	q6	misc.forsale	13
780	EER	q7	comp.sys.ibm.pc.hardware	2
781	EER	q7	sci.crypt	0
782	EER	q7	talk.politics.guns	0
783	EER	q7	rec.sport.baseball	18
784	EER	q7	talk.religion.misc	0
785	EER	q7	rec.sport.hockey	2
786	EER	q7	talk.politics.mideast	0
787	EER	q7	soc.religion.christian	0
788	EER	q7	talk.politics.misc	1
789	EER	q7	rec.motorcycles	13
790	EER	q7	alt.atheism	0
791	EER	q7	rec.autos	3
792	EER	q7	sci.electronics	1
793	EER	q7	sci.med	1
794	EER	q7	comp.sys.mac.hardware	2
795	EER	q7	comp.graphics	47
796	EER	q7	comp.os.ms-windows.misc	0
797	EER	q7	comp.windows.x	1
798	EER	q7	sci.space	0
799	EER	q7	misc.forsale	9
800	LAL_iter	q0	comp.sys.ibm.pc.hardware	3
801	LAL_iter	q0	sci.crypt	3
802	LAL_iter	q0	talk.politics.guns	2
803	LAL_iter	q0	rec.sport.baseball	7
804	LAL_iter	q0	talk.religion.misc	0
805	LAL_iter	q0	rec.sport.hockey	0
806	LAL_iter	q0	talk.politics.mideast	3
807	LAL_iter	q0	soc.religion.christian	3
808	LAL_iter	q0	talk.politics.misc	1
809	LAL_iter	q0	rec.motorcycles	14
810	LAL_iter	q0	alt.atheism	1
811	LAL_iter	q0	rec.autos	5
812	LAL_iter	q0	sci.electronics	2
813	LAL_iter	q0	sci.med	2
814	LAL_iter	q0	comp.sys.mac.hardware	4
815	LAL_iter	q0	comp.graphics	34
816	LAL_iter	q0	comp.os.ms-windows.misc	3
817	LAL_iter	q0	comp.windows.x	4
818	LAL_iter	q0	sci.space	3
819	LAL_iter	q0	misc.forsale	6
820	LAL_iter	q1	comp.sys.ibm.pc.hardware	0
821	LAL_iter	q1	sci.crypt	2
822	LAL_iter	q1	talk.politics.guns	0
823	LAL_iter	q1	rec.sport.baseball	0
824	LAL_iter	q1	talk.religion.misc	0
825	LAL_iter	q1	rec.sport.hockey	0
826	LAL_iter	q1	talk.politics.mideast	0
827	LAL_iter	q1	soc.religion.christian	0
828	LAL_iter	q1	talk.politics.misc	0
829	LAL_iter	q1	rec.motorcycles	0
830	LAL_iter	q1	alt.atheism	0
831	LAL_iter	q1	rec.autos	0
832	LAL_iter	q1	sci.electronics	0
833	LAL_iter	q1	sci.med	0
834	LAL_iter	q1	comp.sys.mac.hardware	0
835	LAL_iter	q1	comp.graphics	87
836	LAL_iter	q1	comp.os.ms-windows.misc	11
837	LAL_iter	q1	comp.windows.x	0
838	LAL_iter	q1	sci.space	0
839	LAL_iter	q1	misc.forsale	0
840	LAL_iter	q2	comp.sys.ibm.pc.hardware	11
841	LAL_iter	q2	sci.crypt	1
842	LAL_iter	q2	talk.politics.guns	13
843	LAL_iter	q2	rec.sport.baseball	0
844	LAL_iter	q2	talk.religion.misc	1
845	LAL_iter	q2	rec.sport.hockey	0
846	LAL_iter	q2	talk.politics.mideast	0
847	LAL_iter	q2	soc.religion.christian	1
848	LAL_iter	q2	talk.politics.misc	0
849	LAL_iter	q2	rec.motorcycles	21
850	LAL_iter	q2	alt.atheism	0
851	LAL_iter	q2	rec.autos	0
852	LAL_iter	q2	sci.electronics	0
853	LAL_iter	q2	sci.med	14
854	LAL_iter	q2	comp.sys.mac.hardware	0
855	LAL_iter	q2	comp.graphics	26
856	LAL_iter	q2	comp.os.ms-windows.misc	0
857	LAL_iter	q2	comp.windows.x	0
858	LAL_iter	q2	sci.space	12
859	LAL_iter	q2	misc.forsale	0
860	LAL_iter	q3	comp.sys.ibm.pc.hardware	2
861	LAL_iter	q3	sci.crypt	2
862	LAL_iter	q3	talk.politics.guns	0
863	LAL_iter	q3	rec.sport.baseball	0
864	LAL_iter	q3	talk.religion.misc	12
865	LAL_iter	q3	rec.sport.hockey	0
866	LAL_iter	q3	talk.politics.mideast	0
867	LAL_iter	q3	soc.religion.christian	0
868	LAL_iter	q3	talk.politics.misc	0
869	LAL_iter	q3	rec.motorcycles	58
870	LAL_iter	q3	alt.atheism	0
871	LAL_iter	q3	rec.autos	0
872	LAL_iter	q3	sci.electronics	0
873	LAL_iter	q3	sci.med	0
874	LAL_iter	q3	comp.sys.mac.hardware	0
875	LAL_iter	q3	comp.graphics	24
876	LAL_iter	q3	comp.os.ms-windows.misc	2
877	LAL_iter	q3	comp.windows.x	0
878	LAL_iter	q3	sci.space	0
879	LAL_iter	q3	misc.forsale	0
880	LAL_iter	q4	comp.sys.ibm.pc.hardware	0
881	LAL_iter	q4	sci.crypt	2
882	LAL_iter	q4	talk.politics.guns	0
883	LAL_iter	q4	rec.sport.baseball	0
884	LAL_iter	q4	talk.religion.misc	2
885	LAL_iter	q4	rec.sport.hockey	0
886	LAL_iter	q4	talk.politics.mideast	0
887	LAL_iter	q4	soc.religion.christian	0
888	LAL_iter	q4	talk.politics.misc	0
889	LAL_iter	q4	rec.motorcycles	24
890	LAL_iter	q4	alt.atheism	0
891	LAL_iter	q4	rec.autos	0
892	LAL_iter	q4	sci.electronics	0
893	LAL_iter	q4	sci.med	0
894	LAL_iter	q4	comp.sys.mac.hardware	0
895	LAL_iter	q4	comp.graphics	26
896	LAL_iter	q4	comp.os.ms-windows.misc	0
897	LAL_iter	q4	comp.windows.x	0
898	LAL_iter	q4	sci.space	0
899	LAL_iter	q4	misc.forsale	46
900	LAL_iter	q5	comp.sys.ibm.pc.hardware	0
901	LAL_iter	q5	sci.crypt	1
902	LAL_iter	q5	talk.politics.guns	0
903	LAL_iter	q5	rec.sport.baseball	0
904	LAL_iter	q5	talk.religion.misc	0
905	LAL_iter	q5	rec.sport.hockey	0
906	LAL_iter	q5	talk.politics.mideast	0
907	LAL_iter	q5	soc.religion.christian	0
908	LAL_iter	q5	talk.politics.misc	1
909	LAL_iter	q5	rec.motorcycles	0
910	LAL_iter	q5	alt.atheism	15
911	LAL_iter	q5	rec.autos	3
912	LAL_iter	q5	sci.electronics	7
913	LAL_iter	q5	sci.med	0
914	LAL_iter	q5	comp.sys.mac.hardware	7
915	LAL_iter	q5	comp.graphics	40
916	LAL_iter	q5	comp.os.ms-windows.misc	0
917	LAL_iter	q5	comp.windows.x	0
918	LAL_iter	q5	sci.space	0
919	LAL_iter	q5	misc.forsale	26
920	LAL_iter	q6	comp.sys.ibm.pc.hardware	0
921	LAL_iter	q6	sci.crypt	1
922	LAL_iter	q6	talk.politics.guns	0
923	LAL_iter	q6	rec.sport.baseball	9
924	LAL_iter	q6	talk.religion.misc	0
925	LAL_iter	q6	rec.sport.hockey	16
926	LAL_iter	q6	talk.politics.mideast	5
927	LAL_iter	q6	soc.religion.christian	4
928	LAL_iter	q6	talk.politics.misc	5
929	LAL_iter	q6	rec.motorcycles	0
930	LAL_iter	q6	alt.atheism	0
931	LAL_iter	q6	rec.autos	7
932	LAL_iter	q6	sci.electronics	7
933	LAL_iter	q6	sci.med	0
934	LAL_iter	q6	comp.sys.mac.hardware	5
935	LAL_iter	q6	comp.graphics	30
936	LAL_iter	q6	comp.os.ms-windows.misc	0
937	LAL_iter	q6	comp.windows.x	11
938	LAL_iter	q6	sci.space	0
939	LAL_iter	q6	misc.forsale	0
940	LAL_iter	q7	comp.sys.ibm.pc.hardware	0
941	LAL_iter	q7	sci.crypt	4
942	LAL_iter	q7	talk.politics.guns	0
943	LAL_iter	q7	rec.sport.baseball	64
944	LAL_iter	q7	talk.religion.misc	0
945	LAL_iter	q7	rec.sport.hockey	0
946	LAL_iter	q7	talk.politics.mideast	7
947	LAL_iter	q7	soc.religion.christian	8
948	LAL_iter	q7	talk.politics.misc	9
949	LAL_iter	q7	rec.motorcycles	0
950	LAL_iter	q7	alt.atheism	0
951	LAL_iter	q7	rec.autos	1
952	LAL_iter	q7	sci.electronics	0
953	LAL_iter	q7	sci.med	0
954	LAL_iter	q7	comp.sys.mac.hardware	0
955	LAL_iter	q7	comp.graphics	7
956	LAL_iter	q7	comp.os.ms-windows.misc	0
957	LAL_iter	q7	comp.windows.x	0
958	LAL_iter	q7	sci.space	0
959	LAL_iter	q7	misc.forsale	0
960	LAL_indep	q0	comp.sys.ibm.pc.hardware	3
961	LAL_indep	q0	sci.crypt	3
962	LAL_indep	q0	talk.politics.guns	2
963	LAL_indep	q0	rec.sport.baseball	7
964	LAL_indep	q0	talk.religion.misc	0
965	LAL_indep	q0	rec.sport.hockey	0
966	LAL_indep	q0	talk.politics.mideast	3
967	LAL_indep	q0	soc.religion.christian	3
968	LAL_indep	q0	talk.politics.misc	1
969	LAL_indep	q0	rec.motorcycles	14
970	LAL_indep	q0	alt.atheism	1
971	LAL_indep	q0	rec.autos	5
972	LAL_indep	q0	sci.electronics	2
973	LAL_indep	q0	sci.med	2
974	LAL_indep	q0	comp.sys.mac.hardware	4
975	LAL_indep	q0	comp.graphics	34
976	LAL_indep	q0	comp.os.ms-windows.misc	3
977	LAL_indep	q0	comp.windows.x	4
978	LAL_indep	q0	sci.space	3
979	LAL_indep	q0	misc.forsale	6
980	LAL_indep	q1	comp.sys.ibm.pc.hardware	1
981	LAL_indep	q1	sci.crypt	1
982	LAL_indep	q1	talk.politics.guns	1
983	LAL_indep	q1	rec.sport.baseball	9
984	LAL_indep	q1	talk.religion.misc	0
985	LAL_indep	q1	rec.sport.hockey	2
986	LAL_indep	q1	talk.politics.mideast	5
987	LAL_indep	q1	soc.religion.christian	3
988	LAL_indep	q1	talk.politics.misc	3
989	LAL_indep	q1	rec.motorcycles	10
990	LAL_indep	q1	alt.atheism	2
991	LAL_indep	q1	rec.autos	2
992	LAL_indep	q1	sci.electronics	0
993	LAL_indep	q1	sci.med	3
994	LAL_indep	q1	comp.sys.mac.hardware	5
995	LAL_indep	q1	comp.graphics	38
996	LAL_indep	q1	comp.os.ms-windows.misc	3
997	LAL_indep	q1	comp.windows.x	0
998	LAL_indep	q1	sci.space	4
999	LAL_indep	q1	misc.forsale	8
1000	LAL_indep	q2	comp.sys.ibm.pc.hardware	2
1001	LAL_indep	q2	sci.crypt	1
1002	LAL_indep	q2	talk.politics.guns	4
1003	LAL_indep	q2	rec.sport.baseball	8
1004	LAL_indep	q2	talk.religion.misc	6
1005	LAL_indep	q2	rec.sport.hockey	0
1006	LAL_indep	q2	talk.politics.mideast	2
1007	LAL_indep	q2	soc.religion.christian	3
1008	LAL_indep	q2	talk.politics.misc	2
1009	LAL_indep	q2	rec.motorcycles	18
1010	LAL_indep	q2	alt.atheism	2
1011	LAL_indep	q2	rec.autos	2
1012	LAL_indep	q2	sci.electronics	1
1013	LAL_indep	q2	sci.med	1
1014	LAL_indep	q2	comp.sys.mac.hardware	0
1015	LAL_indep	q2	comp.graphics	46
1016	LAL_indep	q2	comp.os.ms-windows.misc	0
1017	LAL_indep	q2	comp.windows.x	0
1018	LAL_indep	q2	sci.space	2
1019	LAL_indep	q2	misc.forsale	0
1020	LAL_indep	q3	comp.sys.ibm.pc.hardware	8
1021	LAL_indep	q3	sci.crypt	0
1022	LAL_indep	q3	talk.politics.guns	1
1023	LAL_indep	q3	rec.sport.baseball	2
1024	LAL_indep	q3	talk.religion.misc	3
1025	LAL_indep	q3	rec.sport.hockey	0
1026	LAL_indep	q3	talk.politics.mideast	1
1027	LAL_indep	q3	soc.religion.christian	3
1028	LAL_indep	q3	talk.politics.misc	1
1029	LAL_indep	q3	rec.motorcycles	16
1030	LAL_indep	q3	alt.atheism	2
1031	LAL_indep	q3	rec.autos	0
1032	LAL_indep	q3	sci.electronics	0
1033	LAL_indep	q3	sci.med	4
1034	LAL_indep	q3	comp.sys.mac.hardware	1
1035	LAL_indep	q3	comp.graphics	45
1036	LAL_indep	q3	comp.os.ms-windows.misc	3
1037	LAL_indep	q3	comp.windows.x	0
1038	LAL_indep	q3	sci.space	6
1039	LAL_indep	q3	misc.forsale	4
1040	LAL_indep	q4	comp.sys.ibm.pc.hardware	2
1041	LAL_indep	q4	sci.crypt	1
1042	LAL_indep	q4	talk.politics.guns	7
1043	LAL_indep	q4	rec.sport.baseball	3
1044	LAL_indep	q4	talk.religion.misc	1
1045	LAL_indep	q4	rec.sport.hockey	0
1046	LAL_indep	q4	talk.politics.mideast	1
1047	LAL_indep	q4	soc.religion.christian	0
1048	LAL_indep	q4	talk.politics.misc	0
1049	LAL_indep	q4	rec.motorcycles	46
1050	LAL_indep	q4	alt.atheism	2
1051	LAL_indep	q4	rec.autos	0
1052	LAL_indep	q4	sci.electronics	0
1053	LAL_indep	q4	sci.med	6
1054	LAL_indep	q4	comp.sys.mac.hardware	0
1055	LAL_indep	q4	comp.graphics	24
1056	LAL_indep	q4	comp.os.ms-windows.misc	7
1057	LAL_indep	q4	comp.windows.x	0
1058	LAL_indep	q4	sci.space	0
1059	LAL_indep	q4	misc.forsale	0
1060	LAL_indep	q5	comp.sys.ibm.pc.hardware	0
1061	LAL_indep	q5	sci.crypt	1
1062	LAL_indep	q5	talk.politics.guns	0
1063	LAL_indep	q5	rec.sport.baseball	11
1064	LAL_indep	q5	talk.religion.misc	5
1065	LAL_indep	q5	rec.sport.hockey	7
1066	LAL_indep	q5	talk.politics.mideast	1
1067	LAL_indep	q5	soc.religion.christian	0
1068	LAL_indep	q5	talk.politics.misc	2
1069	LAL_indep	q5	rec.motorcycles	13
1070	LAL_indep	q5	alt.atheism	2
1071	LAL_indep	q5	rec.autos	5
1072	LAL_indep	q5	sci.electronics	1
1073	LAL_indep	q5	sci.med	0
1074	LAL_indep	q5	comp.sys.mac.hardware	6
1075	LAL_indep	q5	comp.graphics	24
1076	LAL_indep	q5	comp.os.ms-windows.misc	0
1077	LAL_indep	q5	comp.windows.x	1
1078	LAL_indep	q5	sci.space	0
1079	LAL_indep	q5	misc.forsale	21
1080	LAL_indep	q6	comp.sys.ibm.pc.hardware	0
1081	LAL_indep	q6	sci.crypt	1
1082	LAL_indep	q6	talk.politics.guns	0
1083	LAL_indep	q6	rec.sport.baseball	7
1084	LAL_indep	q6	talk.religion.misc	0
1085	LAL_indep	q6	rec.sport.hockey	0
1086	LAL_indep	q6	talk.politics.mideast	1
1087	LAL_indep	q6	soc.religion.christian	2
1088	LAL_indep	q6	talk.politics.misc	0
1089	LAL_indep	q6	rec.motorcycles	0
1090	LAL_indep	q6	alt.atheism	0
1091	LAL_indep	q6	rec.autos	1
1092	LAL_indep	q6	sci.electronics	3
1093	LAL_indep	q6	sci.med	0
1094	LAL_indep	q6	comp.sys.mac.hardware	0
1095	LAL_indep	q6	comp.graphics	57
1096	LAL_indep	q6	comp.os.ms-windows.misc	0
1097	LAL_indep	q6	comp.windows.x	1
1098	LAL_indep	q6	sci.space	0
1099	LAL_indep	q6	misc.forsale	27
1100	LAL_indep	q7	comp.sys.ibm.pc.hardware	0
1101	LAL_indep	q7	sci.crypt	8
1102	LAL_indep	q7	talk.politics.guns	0
1103	LAL_indep	q7	rec.sport.baseball	33
1104	LAL_indep	q7	talk.religion.misc	0
1105	LAL_indep	q7	rec.sport.hockey	7
1106	LAL_indep	q7	talk.politics.mideast	1
1107	LAL_indep	q7	soc.religion.christian	2
1108	LAL_indep	q7	talk.politics.misc	7
1109	LAL_indep	q7	rec.motorcycles	0
1110	LAL_indep	q7	alt.atheism	5
1111	LAL_indep	q7	rec.autos	1
1112	LAL_indep	q7	sci.electronics	9
1113	LAL_indep	q7	sci.med	0
1114	LAL_indep	q7	comp.sys.mac.hardware	0
1115	LAL_indep	q7	comp.graphics	6
1116	LAL_indep	q7	comp.os.ms-windows.misc	0
1117	LAL_indep	q7	comp.windows.x	9
1118	LAL_indep	q7	sci.space	0
1119	LAL_indep	q7	misc.forsale	12
