	Strategy	Query	Class	Value
663	EER	q1	rec.sport.hockey	2
664	EER	q1	comp.graphics	29
665	EER	q1	soc.religion.christian	1
666	EER	q1	rec.sport.baseball	8
667	EER	q1	talk.politics.misc	1
668	EER	q1	comp.sys.mac.hardware	1
669	EER	q1	rec.autos	2
670	EER	q1	comp.sys.ibm.pc.hardware	2
671	EER	q1	sci.electronics	5
672	EER	q1	sci.space	1
673	EER	q1	sci.crypt	3
674	EER	q1	talk.religion.misc	3
675	EER	q1	rec.motorcycles	19
676	EER	q1	talk.politics.mideast	2
677	EER	q1	sci.med	1
678	EER	q1	comp.os.ms-windows.misc	1
679	EER	q1	misc.forsale	16
680	EER	q2	comp.windows.x	2
681	EER	q2	talk.politics.guns	5
682	EER	q2	alt.atheism	5
683	EER	q2	rec.sport.hockey	2
684	EER	q2	comp.graphics	21
685	EER	q2	soc.religion.christian	4
686	EER	q2	rec.sport.baseball	6
687	EER	q2	talk.politics.misc	6
688	EER	q2	comp.sys.mac.hardware	0
689	EER	q2	rec.autos	2
690	EER	q2	comp.sys.ibm.pc.hardware	2
691	EER	q2	sci.electronics	3
692	EER	q2	sci.space	3
693	EER	q2	sci.crypt	2
694	EER	q2	talk.religion.misc	5
695	EER	q2	rec.motorcycles	16
696	EER	q2	talk.politics.mideast	4
697	EER	q2	sci.med	5
698	EER	q2	comp.os.ms-windows.misc	5
699	EER	q2	misc.forsale	2
700	EER	q3	comp.windows.x	0
701	EER	q3	talk.politics.guns	2
702	EER	q3	alt.atheism	2
703	EER	q3	rec.sport.hockey	5
704	EER	q3	comp.graphics	29
705	EER	q3	soc.religion.christian	4
706	EER	q3	rec.sport.baseball	17
707	EER	q3	talk.politics.misc	3
708	EER	q3	comp.sys.mac.hardware	1
709	EER	q3	rec.autos	0
710	EER	q3	comp.sys.ibm.pc.hardware	2
711	EER	q3	sci.electronics	0
712	EER	q3	sci.space	1
713	EER	q3	sci.crypt	1
714	EER	q3	talk.religion.misc	2
715	EER	q3	rec.motorcycles	14
716	EER	q3	talk.politics.mideast	2
717	EER	q3	sci.med	4
718	EER	q3	comp.os.ms-windows.misc	0
719	EER	q3	misc.forsale	11
720	EER	q4	comp.windows.x	1
721	EER	q4	talk.politics.guns	0
722	EER	q4	alt.atheism	5
723	EER	q4	rec.sport.hockey	1
724	EER	q4	comp.graphics	27
725	EER	q4	soc.religion.christian	2
726	EER	q4	rec.sport.baseball	7
727	EER	q4	talk.politics.misc	2
728	EER	q4	comp.sys.mac.hardware	2
729	EER	q4	rec.autos	5
730	EER	q4	comp.sys.ibm.pc.hardware	5
731	EER	q4	sci.electronics	2
732	EER	q4	sci.space	2
733	EER	q4	sci.crypt	5
734	EER	q4	talk.religion.misc	3
735	EER	q4	rec.motorcycles	12
736	EER	q4	talk.politics.mideast	1
737	EER	q4	sci.med	4
738	EER	q4	comp.os.ms-windows.misc	1
739	EER	q4	misc.forsale	13
740	EER	q5	comp.windows.x	1
741	EER	q5	talk.politics.guns	5
742	EER	q5	alt.atheism	1
743	EER	q5	rec.sport.hockey	3
744	EER	q5	comp.graphics	22
745	EER	q5	soc.religion.christian	2
746	EER	q5	rec.sport.baseball	18
747	EER	q5	talk.politics.misc	1
748	EER	q5	comp.sys.mac.hardware	1
749	EER	q5	rec.autos	2
750	EER	q5	comp.sys.ibm.pc.hardware	0
751	EER	q5	sci.electronics	3
752	EER	q5	sci.space	3
753	EER	q5	sci.crypt	1
754	EER	q5	talk.religion.misc	1
755	EER	q5	rec.motorcycles	17
756	EER	q5	talk.politics.mideast	2
757	EER	q5	sci.med	0
758	EER	q5	comp.os.ms-windows.misc	1
759	EER	q5	misc.forsale	16
760	EER	q6	comp.windows.x	3
761	EER	q6	talk.politics.guns	0
762	EER	q6	alt.atheism	0
763	EER	q6	rec.sport.hockey	3
764	EER	q6	comp.graphics	53
765	EER	q6	soc.religion.christian	0
766	EER	q6	rec.sport.baseball	11
767	EER	q6	talk.politics.misc	2
768	EER	q6	comp.sys.mac.hardware	1
769	EER	q6	rec.autos	0
770	EER	q6	comp.sys.ibm.pc.hardware	1
771	EER	q6	sci.electronics	1
772	EER	q6	sci.space	1
773	EER	q6	sci.crypt	1
774	EER	q6	talk.religion.misc	1
775	EER	q6	rec.motorcycles	11
776	EER	q6	talk.politics.mideast	1
777	EER	q6	sci.med	0
778	EER	q6	comp.os.ms-windows.misc	2
779	EER	q6	misc.forsale	8
780	EER	q7	comp.windows.x	3
781	EER	q7	talk.politics.guns	0
782	EER	q7	alt.atheism	1
783	EER	q7	rec.sport.hockey	0
784	EER	q7	comp.graphics	59
785	EER	q7	soc.religion.christian	0
786	EER	q7	rec.sport.baseball	6
787	EER	q7	talk.politics.misc	0
788	EER	q7	comp.sys.mac.hardware	6
789	EER	q7	rec.autos	0
790	EER	q7	comp.sys.ibm.pc.hardware	1
791	EER	q7	sci.electronics	0
792	EER	q7	sci.space	1
793	EER	q7	sci.crypt	0
794	EER	q7	talk.religion.misc	0
795	EER	q7	rec.motorcycles	14
796	EER	q7	talk.politics.mideast	0
797	EER	q7	sci.med	0
798	EER	q7	comp.os.ms-windows.misc	3
799	EER	q7	misc.forsale	6
800	LAL_iter	q0	comp.windows.x	4
801	LAL_iter	q0	talk.politics.guns	2
802	LAL_iter	q0	alt.atheism	1
803	LAL_iter	q0	rec.sport.hockey	0
804	LAL_iter	q0	comp.graphics	34
805	LAL_iter	q0	soc.religion.christian	3
806	LAL_iter	q0	rec.sport.baseball	7
807	LAL_iter	q0	talk.politics.misc	1
808	LAL_iter	q0	comp.sys.mac.hardware	4
809	LAL_iter	q0	rec.autos	5
810	LAL_iter	q0	comp.sys.ibm.pc.hardware	3
811	LAL_iter	q0	sci.electronics	2
812	LAL_iter	q0	sci.space	3
813	LAL_iter	q0	sci.crypt	3
814	LAL_iter	q0	talk.religion.misc	0
815	LAL_iter	q0	rec.motorcycles	14
816	LAL_iter	q0	talk.politics.mideast	3
817	LAL_iter	q0	sci.med	2
818	LAL_iter	q0	comp.os.ms-windows.misc	3
819	LAL_iter	q0	misc.forsale	6
820	LAL_iter	q1	comp.windows.x	0
821	LAL_iter	q1	talk.politics.guns	0
822	LAL_iter	q1	alt.atheism	1
823	LAL_iter	q1	rec.sport.hockey	0
824	LAL_iter	q1	comp.graphics	87
825	LAL_iter	q1	soc.religion.christian	0
826	LAL_iter	q1	rec.sport.baseball	0
827	LAL_iter	q1	talk.politics.misc	0
828	LAL_iter	q1	comp.sys.mac.hardware	0
829	LAL_iter	q1	rec.autos	0
830	LAL_iter	q1	comp.sys.ibm.pc.hardware	0
831	LAL_iter	q1	sci.electronics	0
832	LAL_iter	q1	sci.space	0
833	LAL_iter	q1	sci.crypt	1
834	LAL_iter	q1	talk.religion.misc	0
835	LAL_iter	q1	rec.motorcycles	0
836	LAL_iter	q1	talk.politics.mideast	0
837	LAL_iter	q1	sci.med	0
838	LAL_iter	q1	comp.os.ms-windows.misc	11
839	LAL_iter	q1	misc.forsale	0
840	LAL_iter	q2	comp.windows.x	0
841	LAL_iter	q2	talk.politics.guns	13
842	LAL_iter	q2	alt.atheism	1
843	LAL_iter	q2	rec.sport.hockey	0
844	LAL_iter	q2	comp.graphics	26
845	LAL_iter	q2	soc.religion.christian	2
846	LAL_iter	q2	rec.sport.baseball	0
847	LAL_iter	q2	talk.politics.misc	0
848	LAL_iter	q2	comp.sys.mac.hardware	0
849	LAL_iter	q2	rec.autos	0
850	LAL_iter	q2	comp.sys.ibm.pc.hardware	10
851	LAL_iter	q2	sci.electronics	0
852	LAL_iter	q2	sci.space	12
853	LAL_iter	q2	sci.crypt	1
854	LAL_iter	q2	talk.religion.misc	1
855	LAL_iter	q2	rec.motorcycles	20
856	LAL_iter	q2	talk.politics.mideast	0
857	LAL_iter	q2	sci.med	14
858	LAL_iter	q2	comp.os.ms-windows.misc	0
859	LAL_iter	q2	misc.forsale	0
860	LAL_iter	q3	comp.windows.x	0
861	LAL_iter	q3	talk.politics.guns	0
862	LAL_iter	q3	alt.atheism	0
863	LAL_iter	q3	rec.sport.hockey	0
864	LAL_iter	q3	comp.graphics	25
865	LAL_iter	q3	soc.religion.christian	1
866	LAL_iter	q3	rec.sport.baseball	0
867	LAL_iter	q3	talk.politics.misc	3
868	LAL_iter	q3	comp.sys.mac.hardware	0
869	LAL_iter	q3	rec.autos	0
870	LAL_iter	q3	comp.sys.ibm.pc.hardware	3
871	LAL_iter	q3	sci.electronics	0
872	LAL_iter	q3	sci.space	0
873	LAL_iter	q3	sci.crypt	1
874	LAL_iter	q3	talk.religion.misc	8
875	LAL_iter	q3	rec.motorcycles	57
876	LAL_iter	q3	talk.politics.mideast	0
877	LAL_iter	q3	sci.med	0
878	LAL_iter	q3	comp.os.ms-windows.misc	2
879	LAL_iter	q3	misc.forsale	0
880	LAL_iter	q4	comp.windows.x	0
881	LAL_iter	q4	talk.politics.guns	0
882	LAL_iter	q4	alt.atheism	1
883	LAL_iter	q4	rec.sport.hockey	0
884	LAL_iter	q4	comp.graphics	25
885	LAL_iter	q4	soc.religion.christian	0
886	LAL_iter	q4	rec.sport.baseball	0
887	LAL_iter	q4	talk.politics.misc	0
888	LAL_iter	q4	comp.sys.mac.hardware	0
889	LAL_iter	q4	rec.autos	0
890	LAL_iter	q4	comp.sys.ibm.pc.hardware	0
891	LAL_iter	q4	sci.electronics	0
892	LAL_iter	q4	sci.space	0
893	LAL_iter	q4	sci.crypt	1
894	LAL_iter	q4	talk.religion.misc	6
895	LAL_iter	q4	rec.motorcycles	26
896	LAL_iter	q4	talk.politics.mideast	1
897	LAL_iter	q4	sci.med	0
898	LAL_iter	q4	comp.os.ms-windows.misc	0
899	LAL_iter	q4	misc.forsale	40
900	LAL_iter	q5	comp.windows.x	0
901	LAL_iter	q5	talk.politics.guns	0
902	LAL_iter	q5	alt.atheism	12
903	LAL_iter	q5	rec.sport.hockey	0
904	LAL_iter	q5	comp.graphics	40
905	LAL_iter	q5	soc.religion.christian	0
906	LAL_iter	q5	rec.sport.baseball	0
907	LAL_iter	q5	talk.politics.misc	0
908	LAL_iter	q5	comp.sys.mac.hardware	7
909	LAL_iter	q5	rec.autos	3
910	LAL_iter	q5	comp.sys.ibm.pc.hardware	0
911	LAL_iter	q5	sci.electronics	4
912	LAL_iter	q5	sci.space	0
913	LAL_iter	q5	sci.crypt	2
914	LAL_iter	q5	talk.religion.misc	0
915	LAL_iter	q5	rec.motorcycles	0
916	LAL_iter	q5	talk.politics.mideast	0
917	LAL_iter	q5	sci.med	0
918	LAL_iter	q5	comp.os.ms-windows.misc	0
919	LAL_iter	q5	misc.forsale	32
920	LAL_iter	q6	comp.windows.x	11
921	LAL_iter	q6	talk.politics.guns	0
922	LAL_iter	q6	alt.atheism	0
923	LAL_iter	q6	rec.sport.hockey	16
924	LAL_iter	q6	comp.graphics	35
925	LAL_iter	q6	soc.religion.christian	3
926	LAL_iter	q6	rec.sport.baseball	8
927	LAL_iter	q6	talk.politics.misc	0
928	LAL_iter	q6	comp.sys.mac.hardware	5
929	LAL_iter	q6	rec.autos	7
930	LAL_iter	q6	comp.sys.ibm.pc.hardware	0
931	LAL_iter	q6	sci.electronics	10
932	LAL_iter	q6	sci.space	0
933	LAL_iter	q6	sci.crypt	1
934	LAL_iter	q6	talk.religion.misc	0
935	LAL_iter	q6	rec.motorcycles	0
936	LAL_iter	q6	talk.politics.mideast	4
937	LAL_iter	q6	sci.med	0
938	LAL_iter	q6	comp.os.ms-windows.misc	0
939	LAL_iter	q6	misc.forsale	0
940	LAL_iter	q7	comp.windows.x	0
941	LAL_iter	q7	talk.politics.guns	0
942	LAL_iter	q7	alt.atheism	0
943	LAL_iter	q7	rec.sport.hockey	0
944	LAL_iter	q7	comp.graphics	2
945	LAL_iter	q7	soc.religion.christian	7
946	LAL_iter	q7	rec.sport.baseball	65
947	LAL_iter	q7	talk.politics.misc	12
948	LAL_iter	q7	comp.sys.mac.hardware	0
949	LAL_iter	q7	rec.autos	1
950	LAL_iter	q7	comp.sys.ibm.pc.hardware	0
951	LAL_iter	q7	sci.electronics	0
952	LAL_iter	q7	sci.space	0
953	LAL_iter	q7	sci.crypt	6
954	LAL_iter	q7	talk.religion.misc	0
955	LAL_iter	q7	rec.motorcycles	0
956	LAL_iter	q7	talk.politics.mideast	7
957	LAL_iter	q7	sci.med	0
958	LAL_iter	q7	comp.os.ms-windows.misc	0
959	LAL_iter	q7	misc.forsale	0
960	LAL_indep	q0	comp.windows.x	4
961	LAL_indep	q0	talk.politics.guns	2
962	LAL_indep	q0	alt.atheism	1
963	LAL_indep	q0	rec.sport.hockey	0
964	LAL_indep	q0	comp.graphics	34
965	LAL_indep	q0	soc.religion.christian	3
966	LAL_indep	q0	rec.sport.baseball	7
967	LAL_indep	q0	talk.politics.misc	1
968	LAL_indep	q0	comp.sys.mac.hardware	4
969	LAL_indep	q0	rec.autos	5
970	LAL_indep	q0	comp.sys.ibm.pc.hardware	3
971	LAL_indep	q0	sci.electronics	2
972	LAL_indep	q0	sci.space	3
973	LAL_indep	q0	sci.crypt	3
974	LAL_indep	q0	talk.religion.misc	0
975	LAL_indep	q0	rec.motorcycles	14
976	LAL_indep	q0	talk.politics.mideast	3
977	LAL_indep	q0	sci.med	2
978	LAL_indep	q0	comp.os.ms-windows.misc	3
979	LAL_indep	q0	misc.forsale	6
980	LAL_indep	q1	comp.windows.x	0
981	LAL_indep	q1	talk.politics.guns	10
982	LAL_indep	q1	alt.atheism	0
983	LAL_indep	q1	rec.sport.hockey	0
984	LAL_indep	q1	comp.graphics	54
985	LAL_indep	q1	soc.religion.christian	1
986	LAL_indep	q1	rec.sport.baseball	0
987	LAL_indep	q1	talk.politics.misc	1
988	LAL_indep	q1	comp.sys.mac.hardware	0
989	LAL_indep	q1	rec.autos	0
990	LAL_indep	q1	comp.sys.ibm.pc.hardware	0
991	LAL_indep	q1	sci.electronics	0
992	LAL_indep	q1	sci.space	11
993	LAL_indep	q1	sci.crypt	1
994	LAL_indep	q1	talk.religion.misc	0
995	LAL_indep	q1	rec.motorcycles	18
996	LAL_indep	q1	talk.politics.mideast	0
997	LAL_indep	q1	sci.med	4
998	LAL_indep	q1	comp.os.ms-windows.misc	0
999	LAL_indep	q1	misc.forsale	0
1000	LAL_indep	q2	comp.windows.x	0
1001	LAL_indep	q2	talk.politics.guns	3
1002	LAL_indep	q2	alt.atheism	1
1003	LAL_indep	q2	rec.sport.hockey	0
1004	LAL_indep	q2	comp.graphics	59
1005	LAL_indep	q2	soc.religion.christian	1
1006	LAL_indep	q2	rec.sport.baseball	2
1007	LAL_indep	q2	talk.politics.misc	2
1008	LAL_indep	q2	comp.sys.mac.hardware	0
1009	LAL_indep	q2	rec.autos	0
1010	LAL_indep	q2	comp.sys.ibm.pc.hardware	1
1011	LAL_indep	q2	sci.electronics	0
1012	LAL_indep	q2	sci.space	1
1013	LAL_indep	q2	sci.crypt	1
1014	LAL_indep	q2	talk.religion.misc	2
1015	LAL_indep	q2	rec.motorcycles	13
1016	LAL_indep	q2	talk.politics.mideast	3
1017	LAL_indep	q2	sci.med	6
1018	LAL_indep	q2	comp.os.ms-windows.misc	2
1019	LAL_indep	q2	misc.forsale	3
1020	LAL_indep	q3	comp.windows.x	0
1021	LAL_indep	q3	talk.politics.guns	0
1022	LAL_indep	q3	alt.atheism	1
1023	LAL_indep	q3	rec.sport.hockey	0
1024	LAL_indep	q3	comp.graphics	25
1025	LAL_indep	q3	soc.religion.christian	2
1026	LAL_indep	q3	rec.sport.baseball	1
1027	LAL_indep	q3	talk.politics.misc	0
1028	LAL_indep	q3	comp.sys.mac.hardware	0
1029	LAL_indep	q3	rec.autos	0
1030	LAL_indep	q3	comp.sys.ibm.pc.hardware	12
1031	LAL_indep	q3	sci.electronics	0
1032	LAL_indep	q3	sci.space	0
1033	LAL_indep	q3	sci.crypt	1
1034	LAL_indep	q3	talk.religion.misc	2
1035	LAL_indep	q3	rec.motorcycles	41
1036	LAL_indep	q3	talk.politics.mideast	0
1037	LAL_indep	q3	sci.med	4
1038	LAL_indep	q3	comp.os.ms-windows.misc	11
1039	LAL_indep	q3	misc.forsale	0
1040	LAL_indep	q4	comp.windows.x	1
1041	LAL_indep	q4	talk.politics.guns	0
1042	LAL_indep	q4	alt.atheism	3
1043	LAL_indep	q4	rec.sport.hockey	1
1044	LAL_indep	q4	comp.graphics	25
1045	LAL_indep	q4	soc.religion.christian	1
1046	LAL_indep	q4	rec.sport.baseball	1
1047	LAL_indep	q4	talk.politics.misc	1
1048	LAL_indep	q4	comp.sys.mac.hardware	0
1049	LAL_indep	q4	rec.autos	1
1050	LAL_indep	q4	comp.sys.ibm.pc.hardware	0
1051	LAL_indep	q4	sci.electronics	0
1052	LAL_indep	q4	sci.space	0
1053	LAL_indep	q4	sci.crypt	1
1054	LAL_indep	q4	talk.religion.misc	6
1055	LAL_indep	q4	rec.motorcycles	31
1056	LAL_indep	q4	talk.politics.mideast	3
1057	LAL_indep	q4	sci.med	0
1058	LAL_indep	q4	comp.os.ms-windows.misc	0
1059	LAL_indep	q4	misc.forsale	25
1060	LAL_indep	q5	comp.windows.x	0
1061	LAL_indep	q5	talk.politics.guns	0
1062	LAL_indep	q5	alt.atheism	3
1063	LAL_indep	q5	rec.sport.hockey	0
1064	LAL_indep	q5	comp.graphics	39
1065	LAL_indep	q5	soc.religion.christian	3
1066	LAL_indep	q5	rec.sport.baseball	6
1067	LAL_indep	q5	talk.politics.misc	2
1068	LAL_indep	q5	comp.sys.mac.hardware	3
1069	LAL_indep	q5	rec.autos	0
1070	LAL_indep	q5	comp.sys.ibm.pc.hardware	0
1071	LAL_indep	q5	sci.electronics	0
1072	LAL_indep	q5	sci.space	0
1073	LAL_indep	q5	sci.crypt	1
1074	LAL_indep	q5	talk.religion.misc	5
1075	LAL_indep	q5	rec.motorcycles	0
1076	LAL_indep	q5	talk.politics.mideast	0
1077	LAL_indep	q5	sci.med	0
1078	LAL_indep	q5	comp.os.ms-windows.misc	0
1079	LAL_indep	q5	misc.forsale	38
1080	LAL_indep	q6	comp.windows.x	9
1081	LAL_indep	q6	talk.politics.guns	0
1082	LAL_indep	q6	alt.atheism	7
1083	LAL_indep	q6	rec.sport.hockey	2
1084	LAL_indep	q6	comp.graphics	34
1085	LAL_indep	q6	soc.religion.christian	0
1086	LAL_indep	q6	rec.sport.baseball	3
1087	LAL_indep	q6	talk.politics.misc	4
1088	LAL_indep	q6	comp.sys.mac.hardware	9
1089	LAL_indep	q6	rec.autos	9
1090	LAL_indep	q6	comp.sys.ibm.pc.hardware	0
1091	LAL_indep	q6	sci.electronics	14
1092	LAL_indep	q6	sci.space	0
1093	LAL_indep	q6	sci.crypt	2
1094	LAL_indep	q6	talk.religion.misc	0
1095	LAL_indep	q6	rec.motorcycles	0
1096	LAL_indep	q6	talk.politics.mideast	1
1097	LAL_indep	q6	sci.med	0
1098	LAL_indep	q6	comp.os.ms-windows.misc	0
1099	LAL_indep	q6	misc.forsale	6
1100	LAL_indep	q7	comp.windows.x	1
1101	LAL_indep	q7	talk.politics.guns	0
1102	LAL_indep	q7	alt.atheism	0
1103	LAL_indep	q7	rec.sport.hockey	13
1104	LAL_indep	q7	comp.graphics	4
1105	LAL_indep	q7	soc.religion.christian	5
1106	LAL_indep	q7	rec.sport.baseball	60
1107	LAL_indep	q7	talk.politics.misc	5
1108	LAL_indep	q7	comp.sys.mac.hardware	0
1109	LAL_indep	q7	rec.autos	1
1110	LAL_indep	q7	comp.sys.ibm.pc.hardware	0
1111	LAL_indep	q7	sci.electronics	0
1112	LAL_indep	q7	sci.space	0
1113	LAL_indep	q7	sci.crypt	6
1114	LAL_indep	q7	talk.religion.misc	0
1115	LAL_indep	q7	rec.motorcycles	0
1116	LAL_indep	q7	talk.politics.mideast	5
1117	LAL_indep	q7	sci.med	0
1118	LAL_indep	q7	comp.os.ms-windows.misc	0
1119	LAL_indep	q7	misc.forsale	0
