sentence	label
At his 1875 engagement party, the wealthy Newland Archer (John Boles) is surprised to meet his childhood friend Ellen (Irene Dunne), beautiful and grown up and now Countess Olenska. Olenska is the cousin of his fiancee May (Julie Haydon) and is considered scandalous by the strait-laced society of the time. Newland, however, treats her well and sends her two dozen yellow roses. Olenska turns to Newland for advice about a possible divorce.[3]	drama
A young couple farm in Maine.	drama
John Dawson, a steel-mill owner loses his legs and his company in an accident engineered by his crooked secretary/treasurer, Jim Marley. After meeting a blind peddler, Marchant, he travels the country, under an assumed name, organizing beggars, peddlers, and the handicapped into a dues-paying system.	drama
The film is about a British police inspector (Edmund Lowe) who solves the case of a government head who was killed in his train compartment.[4]	thriller
Alcoholic newspaperman Steve Bramley boards the ship San Capador for a restful cruise, hoping to quit drinking and begin writing a book. Also on board are Steve's friend Schulte, a private detective hoping to nab criminal Danny Checkett with a fortune in stolen bonds. Steve begins drinking, all the while observing the various stories of other passengers on board, several of whom turn out not to be who they seem to be.	comedy
Chan is hired to transport a pearl necklace. When his employer is murdered, he sets out to unmask the killer.	mystery
The Palmers, a gang of thieves posing as a wealthy family, move next door to the Lazarres with plans of robbing them. The Palmers don't realize is that the Lazarres are also a gang of criminals planning to rob their new wealthy neighbors, the Palmers.	comedy
A domineering woman, Victoria Van Brett, tries to destroy her brother (Rip)'s marriage to young Anne Darrow.	drama
When a woman finds out her husband is having an affair, she sets out to get even.	comedy
Complications arising out of an attempt to cure a practical joker by his own methods.	comedy
When infamous jewel thief Flambeau (Paul Lukas) steals stones from a diamond cross in Father Brown (Walter Connolly)'s church, the crime solving cleric fights to retrieve the gems, and also to save the soul of the elusive Flambeau.	mystery
The film tells the story of two men (Marshall and Gargan) and two women (Colbert and Boland), who leave from a plague-ridden ship and reach the Malayan jungle. The relationships between the four people before they enter the jungle are examined and are transformed as they interact with natural phenomena and the natives who populate the jungle. The film also relates how each of the four people carried on in life after they emerged from the jungle.	comedy
Wandering lawman Michael Wyatt rides into a lawless town and runs into conflict with the local boss, Doc Warren.	western
An ambitious chorus girl marries an up-and-coming composer.	drama
"Todd stars as Amelia Frisby, the owner of a beauty supply business. Andy Williams (Wheeler) and Dr. Bob Dudley (Woolsey) convince her to hire them as salesman to promote her new flavored lipstick, and hilarity ensues. The film features Etting singing ""Keep Romance Alive"" and Bert Wheeler and Dorothy Lee singing ""Keep On Doin' What You're Doin'"" by Bert Kalmar and Harry Ruby."	comedy
An insanely jealous boxer murders his manager when he finds him alone with his fiancee, but she is the one charged with the crime by the police.[1]	drama
Judge Priest is an eccentric judge in a small Kentucky town. Although his wife died 19 years before the film takes place, he shows no interest in remarrying. He sometimes stumbles his words, but he shows his wit throughout the film. The judge, despite all his talk of being a Confederate veteran, finds his best friend to be the black Jeff Poindexter, portrayed by Stepin Fetchit. Judge Priest has pride in his tolerance for others.	comedy
A sailor rescues a young heiress who is apparently drowning. Little does he know she was only pretending to catch the eye of another man.	comedy
The former Jo March (O'Brien-Moore), now married to Prof. Bhaer (Morgan), opens a boarding school for wayward boys.	drama
A wastrel father and his long-abandoned daughter find themselves working in the same London nightclub. Gradually they come to bond and repair their broken relationship.	drama
An impoverished saddle tramp from Utah rides into a small town seeking work. He finds himself gunning down a trio of men robbing a local bank. The marshal sees the fearless, quick-drawing, sharp-shooting, hard-riding stranger as the man for the marshal's plan of discovering who is behind a crooked rodeo. A further mystery is that several rodeo riders have died of snakebite.	western
A pair of firemen and friends, Tim Bradley and Dave Jordan, are both attracted to court stenographer Judy Manners after a rescue from a fire. Judy, involved against her will in an embezzlement scheme, ends up starting a fire to chase away the embezzlers as the guy try to save her from both the flames and the crooks.	action
Ellen Holmes, a girl from an ordinary family, marries a rich, yet spoiled, boy from a snobbish family. The pair has a son, but soon Ellen finds herself ousted from the life of her husband. However, she rediscovers her son years later.[5]	drama
Opera star Frieda Hotzfelt (Gloria Swanson) spars with librettist Bruno Mahler (John Boles). Aspiring songwriter Karl Roder (Douglass Montgomery) stumbles into their stormy relationship.	musical
"Captain Holling (Beery) is relieved of command of his ship after he suffers a nervous breakdown. His replacement, Captain Downey (Howard), takes over the liner just as it is about to be used for an experiment in remote control.
Professor Grimson (Lewis) has devised a system for controlling the ship from a land-based laboratory. However, as Grimson demonstrates the system, a rival group is listening in, hoping to use the device for its own purposes."	mystery
A couple, down on their luck during the Great Depression, move to a farm to try to make a go of living off the land. They have no idea what to do at first, but soon find other downtrodden people to help them. Soon they have a collective of people, some from the big city, who work together on a farm. There is a severe drought, killing the crops. The people then dig a ditch by hand almost two miles long to divert water from a creek to irrigate the crops.	drama
"Hester Prynne has a child out of wedlock and refuses to name the father (who is a respected citizen). For this, she is sentenced to wear a red letter ""A"" (for adultery). Her husband is long missing and presumed dead. When the husband returns and finds his wife with another man's child, he sets out to torture them. At last, the father reveals himself, with a letter ""A"" carved in his chest."	drama
Against his better judgment, stockbroker Jimmy King proposes marriage to a Russian refugee called Nadja, promptly complicating his life. He ends up supporting Nadja and all of her family, then must come up with a clever way of getting them all to be self-reliant and out of his house.	comedy
"The film opens with an apparent bank robbery terminated when the driver of the alleged getaway car is fatally shot by a sniper. Inside the car is the late driver's daughter, Tiny Norton who is adopted by rancher Ted Wright and his Three Stooges type ranch hands, Tom, Dick and Harry, the ""Three Radio Nuts"" who spend their time impersonating radio stars. The robbery and assassination of Tiny's father was orchestrated by a cruel and corrupt banker in cahoots with a crooked sheriff."	western
Well respected local good guy, Feet Samuels finds himself heavily in debt due to an uncharacteristic gambling binge. Feet decides the only way to settle the bill is by selling his body to an ambitious doctor who agrees to allow him one last month to live life to the fullest, then kill himself.	comedy
Ted Hayden (John Wayne) poses as the deceased killer Gat Ganns in order to learn the identity of his father's murderer and to find his long-lost kid brother.	drama
Two stokers who work on the same ship become rivals for the love of a woman who works in a saloon in the tough Barbary Coast area of San Francisco.[2]	drama
In Hollywood, press agent Robert Preston gets into trouble with his boss, Herman Cline, head of Superba Pictures, for neglecting his duties in order to publicize the 13 WAMPUS Baby Stars, June Dale in particular, at a banquet in their honor. However, he sweet talks Mrs. Cline and keeps his job. June shows up and faints, shaken by a failed abduction attempt. It turns out to be a publicity stunt concocted by Preston for his fiancée.	comedy
A broken and pennyless newspaperman takes part in an experiment where two crazy millionaires are offering a prize of $10,000 to anyone that can spend $1,000 a minute, every minute, for 12 hours straight.	comedy
"Frank X. Farrell (Joe E. Brown) is an ace baseball player whose insistence upon making up excuses earns him the nickname ""Alibi Ike."" In the course of his first season with the Chicago Cubs, Farrell also falls in love with Dolly Stevens (Olivia De Havilland), sister-in-law of the team's manager. Farrell's ""alibi"" habit prompts Dolly to walk out on him, whereupon he goes into a slump—which coincides with attempts by gamblers to get Farrell to throw the World Series.[3]"	comedy
Anna Karenina (Greta Garbo) is the wife of Czarist official Karenin (Basil Rathbone). While she tries to persuade her brother Stiva (Reginald Owen) from a life of debauchery, she becomes infatuated with dashing military officer Count Vronsky (Fredric March). This indiscreet liaison ruins her marriage and position in 19th century Russian society; she is even prohibited from seeing her own son Sergei (Freddie Bartholomew), with eventual dire results.[2]	drama
"Hoppy gets a letter from the father of Johnny's girlfriend asking for help against rustlers. He also asks Hoppy to bring Red, but not Johnny because Margaret is now enamoured with an Easterner. Johnny doesn't believe it and, without Hoppy's knowledge, he races off to marry Margaret. Hoppy and Red follow 3 hours behind to help the rancher against the rustler known as ""Nevada""."	western
Four brothers feel cursed by their family's gambling bug. All four try to overcome the addiction: only one, the youngest, is successful.	drama
After the bankruptcy of her father's business, the penniless socialite Jeannette Desmereau (Colbert) works with magazine editor Cyrus Anderson (MacMurray) and publisher Jack Bristow (Young). They discuss love and wedding plans. However, when Bristow would seem to marry her, Anderson prepares a plan to take her back. This is a romantic comedy with money, bad tempers and love in the balance.	comedy
Joe's (Joe E. Brown) happy marriage is threatened when an heiress falls in love with him.	comedy
A taxi driver (Dick Powell) secretly works to achieve his dream of becoming a radio singer. One day he gives a radio station secretary a lift. She prattles on about a sponsor's new contest. The sponsor, a prominent cheese company, is looking for a singing gondolier to participate in their newest campaign.[1]	musical
It is about a small town girl on her rise to stardom. But it is having problems with love. Tommy falls in love with Winnie, but he feels she is in love with her manager Lucky. Lucky claims he does not want to get married, but is in fact in love with the rich socialite Iris. While Iris's brother loses money with his gambling problem.[5]	musical
Julie Fresnel, the daughter of a new French professor on the campus of Rudgate College, becomes the center of all attractions.[3] One of her admirers get murdered, followed by a second and a third one.[3] Eventually, she is rescued from a house with a time bomb.[3]	comedy
"The irresponsible Jerry Craig inherits a school from an aunt. He goes there with pal Sourpuss and press agent Scoop, transforms the place into a charm school encounters a stranger named Joe who becomes a financial benefactor.
The school's a huge success. Jerry's loyalties are torn between his fiancée Eunice and secretary Juliet, then complications develop when Joe doesn't turn out to be who he seems to be."	comedy
John Mason chases after his father's killer, an outlaw who remains elusive until he is tricked into revealing himself with a decoy gold shipment. To complicate matters, the killer is the brother of Alice, the woman with whom Mason has fallen in love. Alice begs Mason not seek vengeance, but a showdown is inevitable.	western
While a distinguished astronomer is giving a lecture in a planetarium, a shot rings out and one of the audience member is found dead. A tough detective and a brassy female reporter lock horns as they both try to break the case.	mystery
California gubernatorial candidate Burton (Lyon) is about to cast his vote, when a truck crashes into the polling booth, critically injuring him and his opponent. A flashback traces his career from unemployed veteran to dockworker in San Francisco to lawyer. A side story traces his tortured relationship with his wife,	drama
A publisher bets an author that he won't be able to write a romantic adventure novel while on a walking trip from New York to San Francisco.	comedy
A ranch foreman tries to start a range war by playing two cattlemen against each other whilst helping a gang rustle their cattle. Each of the cattlemen blames the other for stealing their cattle. Hop-Along Cassidy, played by William Boyd, having been shot in an earlier gunfight, (which results in his trademark hop), uses an altered cowhide brand to discover the real rustlers. The cattlemen join forces with Hop-Along to bring the rustlers to justice.	western
In Manhattan's lower east side, police officer Pat O'Hara (Pat O'Brien) wants his boxing promoter brother Danny (James Cagney) to acquire a more dependable job in order to support their mother after Pat marries his girlfriend Lucille Jackson (Olivia de Havilland). When Lucille meets charismatic Danny, she promptly falls for him, which complicates matters.	comedy
Don Phelan, the ace newsreel reporter, falls in love with Wilma Howell, the daughter of the owner of another newsreel company that is a bitter rival of the one Don works for. The rivalry, with cameramen jostling each other out of the way, acts of sabotage, and reporters fighting to get the 'scoop', does not bode well for the romance.	comedy
An FBI agent tracks down a gang leader.	crime
A piano virtuoso has a child out of wedlock to her fiance, who is killed trying to save her life. Their son is brought up by foster parents and becomes a musician.	musical
"James Houghland (Mailes), inventor of a new method by which television signals can be instantaneously sent anywhere in the world, refuses to sell the process to television companies, who then send agents to acquire the invention any way they can.
On the night of his initial broadcast Houghland is mysteriously murdered in the middle of his demonstration and it falls to Police Chief Nelson (Mowbray) to determine who the murderer is from the many suspects present."	mystery
Diane De Valle (Bebe Daniels) is an aging theatre actress who can't deal with getting older. Trying to hide it, she has to come to terms she is being replaced by a younger actress. She has to defeat the much younger Peggy Harper (Alice Faye) for a role of a young woman in an upcoming stage production.	musical
Cigar-stand attendants Johnny (Wheeler) and Newton (Woolsey) get mixed up in a murder investigation at a radio station.	comedy
The doctor Don Middleton (Joel McCrea) is so immersed in his work that he neglects his wife, Elsa (Rosemary Ames), who begins spending more time with her husband's best friend. The two develop an intimate attraction. Don and Elsa decide to divorce, ignorant of the effect on their daughter Molly (Shirley Temple). When Elsa decides to remarry, Molly runs away from home.	drama
The film tells the story of problems in the lives of doctors and patients. A female doctor (Colbert) probes the twisted minds of her patients in a mental institution. The very caring psychiatrist and her colleague face discrimination by a conservative new supervisor.	drama
Pilot Mitch Mitchell (Chester Morris) is asked to whisk a young child, Donny (Scotty Beckett), from California into Mexico by the youth's mother, who is involved in a nasty custody dispute with her sister. Mitch agrees to take on the job, but he must also take along Maxine (Sally Eilers), who works for an agency hired to bring the child back. She's agreed to help the boy escape, but the three must still avoid detection. Things come crashing to a head in Mexico.	action
Rainmakers Billy (Wheeler) and Roscoe (Woolsey) take on a crooked businessman out to cash in on a drought.	comedy
"The film tells the story of the wealthy family Van Dyke: a frustrated patriarch Dan (Walter Connolly); his self-centered wife (Billie Burke); and his spoiled children Tony (James Blakeley) and Carol (Joan Bennett). They have constant run-ins for outrageous behavior.
Dan Van Dyke is sent to prison for tax evasion. His cellmate is bootlegger and fellow convicted tax evader Ricardi. The two men become friends and when Van Dyke dies from a poor heart, he puts Ricardi in charge of his interests."	comedy
A college student (Charles Starrett) discovers his roommate’s body hanging from a window and calls the police. What at first looks like suicide turns out to be murder. While a police investigation is ongoing, more students are killed.	mystery
Bonnie Haydon (Ann Dvorak) is an aspiring star, who is often paired with Skip Houston (Rudy Vallée) by coincidence, much to her dismay. They taunt each other in a very screwball style, but overtime she learns that she has Houston to thank for her success.	musical
"Sylvia Scarlett (Katharine Hepburn) and her father, Henry (Edmund Gwenn), flee France one step ahead of the police. Henry, while employed as a bookkeeper for a lace factory, was discovered to be an embezzler. While on the channel ferry, they meet a ""gentleman adventurer"", Jimmy Monkley (Cary Grant), who partners with them in his con games."	comedy
Sheriff John Higgins quits and goes into prospecting after he thinks he has killed his best friend in shooting it out with robbers. He encounters his dead buddy's daughter and helps her run Lazy End Ranch. Then she finds out about his past.	western
The story centers upon a starving, impoverished gamin who lost everything after a wicked millionaire tricked her into a marriage and impregnated her. The baby doesn't survive the ordeal and the poor girl ends up sheltered by a puritanical farm family. While there, she falls in love with the son.[1]	drama
John Wyatt (John Wayne) vows to avenge the death of his parents at the hands of cattle rustlers. Years later, Wyatt is put in charge of a band of vigilantes, bent on rounding up a gang of outlaws. He discovers that one of the bandits is his own long-lost brother Jim Wyatt (Frank McGlynn Jr.) This revelation eventually leads John to the men responsible for the slaughter of his family.[2]	western
In a secluded French hotel, a large inheritance is the motivation for threats and kidnappings.	mystery
A card sharp steps in when a Mexican family's ranch is threatened by swindlers and cheats.	western
Carolyn Martin has expensive tastes despite husband Michael not earning much money. They split up and she is wooed by a millionaire.	comedy
A lady hotelier with an interest in eugenics invites some young men to spend the summer.	comedy
In this slapstick romantic comedy, Alexander Botts is egged on by his sweetheart Sally to do great things, so he writes a letter to the Earthworm Tractor Company, and is hired as a salesman. He gets fired more than once, but is rehired by getting orders. He falls in love with Mabel, daughter of cranky Sam. Eventually, he proves a super salesman by selling many tractors to Sam, and wins Mabel's love.[2]	comedy
Chivo, a singer who works in a movie theater providing live entertainment, is and apprehended by a music-loving Mexican bandit Braganza who wants to make Chivo part of his band. Braganza, who admires American gangsters, also kidnaps Jane and her rich boyfriend, Bill. to become more like the American movie gangsters he admires.	comedy
A wealthy woman moves her niece to her estate and away from her niece's jobless husband, who the aunt believes is a worthless bum. Through a misunderstanding, the husband is hired to work at the estate and complications ensue.	comedy
"The film portrays, in a comic expose of gossip magazines of the time, has-been actor John Blakeford (Halliday) agreeing to write his memoirs for magazine publisher Jordan Winston (Gordon).
When Blakeford's daughter, Patricia (Hunt), asks him to desist for the sake of his ex-wife, Carlotta Blakeford (Marsh), he attempts to break his contract with Winston."	drama
Town marshal Hopalong Cassidy investigates the murder of a gold miner who was killed before he could file his claim.	western
Theatrical Writer Greg Stone (Reginald Denny) is rehearsing with his troupe. Some secrets between the actors. And some problems with contracts to be signed with the producers. Then two murders. Stone is forced into investigating ...	crime drama
"June Drew (Anne Shirley) is the daughter of widowed Christopher Drew (Herbert Marshall), who suffers in silence as his daughter tries to ""match"" him with every eligible woman in sight.[1]"	comedy
Mary (Katharine Hepburn), by assuming her throne as Queen of Scotland, strikes terror into the heart of Queen Elizabeth I (Florence Eldridge). After languishing in jail for 18 years at Elizabeth's command, Mary is offered a pardon if she will sign away her throne. Will she accept the deal, or die instead?[6]	drama
A comedy about marriage and everything relating to it. New York novelist Henry Fonda meets up with an actress, Margaret Sullavan, and the two date and later marry, though neither knows of the other's fame. The real adventure begins on the honeymoon, when this screwball comedy really heats up with insults and arguments.	comedy
Eustace McGargle (Fields), a con artist, snake oil salesman and exponent of the shell game, tries to escape the sheriff while taking care of his beloved adopted daughter, Poppy (Hudson), who after pretending to be an heiress to win an inheritance, turns out to really be an heiress.[3]	comedy
An orphan raised by a former slave in the South is forced to live with unfamiliar relatives in the North.[2]	musical
Ramona (Loretta Young), is a half-Indian girl who falls in love with Alessandro, an Indian (Don Ameche).	comedy
In 1848 in California, a Mexican farmer, Joaquin Murietta (Warner Baxter), has turned criminal to avenge the death of his wife, Juanita de la Cuesta (Ann Loring) and brother Jose (Carlos de Valdez) at the hands of the Americans.	western
In a town called New Jerusalem, bandits Bob Sangster (Chester Morris), Doc Underwood (Lewis Stone) and Gus Barton (Walter Brennan) hold up a bank. After a gun battle with the townspeople, the three robbers retreat into the scorching desert. There, they happen upon an ill woman stranded with her child. As the mother dies, she begs the men to take care of her infant. The fugitives want to save the baby -- but to do so, they'll have to travel back to New Jerusalem, where they are wanted men.	western
Lan Ying Lin and government agent Kim Lee battle alien smugglers.	drama
Submarine officers Dorgan (Richard Dix) and Mason (Chester Morris) battle on land for the affections of dance-hall girl Carmen (Dolores del Río). She marries Dorgan but makes a play for Mason when her husband is on duty. The romantic rivalry is forgotten when Dorgan must rescue Mason and his crew from a sunken sub.[1]	drama
An evil deputy is using Indian half-breeds to rustle cattles. This cause trouble between the cattlemen and Indian. Hoppy, Windy and Lucky see that justice is served. Songs abound.	western
During the Spanish Civil War, a detective from Scotland Yard falls in love with a woman he had believed to be a jewel thief.	drama
A woman who cheated on her loving husband is thrown out of her home by said husband. Twenty years later, she finds herself accused of murder for saving her son, who does not know who she is as he was raised without her. He finds himself defending her without knowing her background.	drama
It tells the story of a young girl in Salem, Massachusetts, 1692, who has an affair with an adventurer. She is sentenced as a witch, but saved by him.	drama
Ollie Radway (Mary Boland) is a daffy dowager who, with equally eccentric brother John (Hugh Herbert), runs a thriving newspaper. After firing the managing editor for failing to keep her niece Virginia (Carol Hughes) out of the newspaper business, she hands the job to David Partridge (Frank McHugh), a minor employee with a crush on the girl. In short order, Partridge is assigned to keep Virginia away from fortune-hunting editorial artist Dimitri Kyeff (Mischa Auer).[2]	comedy
Gerald Wicks, the heir to a large fortune, has never been outside the gates of his childhood estate. He goes on an adventure with newspaper reporter Mona Carter and they fall in love.	comedy
The despair and disillusionment of four men who return to civilian life in Germany after the First World War.	drama
The United Artists release includes most of the sequences familiar to readers of the book, including the fence-whitewashing episode; a wild raft ride down the Mississippi River; Tom and Huckleberry Finn's attendance at their own funeral, after the boys, who were enjoying an adventure on a remote island, are presumed dead; the murder trial of local drunkard Muff Potter; and Tom and Becky Thatcher's flight through a cave as they try to escape from Injun Joe, who is revealed to be the real killer.	adventure
At the Virginia Military Institute, roommates Billy Randolph (Wayne Morris), Dan Crawford (Ronald Reagan) and Bing Edwards (Eddie Albert) are three good-natured troublemakers who are trying to clean up their act in the weeks leading up to graduation. Still, try as they might, they cannot seem to stop breaking the rules. When the secretly married Edwards learns his wife (Jane Bryan) is pregnant, his preoccupation leads to events that really send everything out of order.	comedy
A milquetoast bank clerk finds himself stuck a speeding trailer towed by gangsters after a bank robbery goes awry. Unfortunately for him, the police and even his own domineering wife, believe that he is the robber and so head off in hot pursuit precipitated by a fast-paced merry chase.	comedy
Hoppy (William Boyd) and his pals must journey to Mexico after receiving a summons. Upon arrival, they realize that it was fake and that a good friend has been mysteriously murdered. They solve the puzzle with the assistance of the killer's feisty sister and a band of helpful caballeros.[3]	western
Judge Hardy (Lewis Stone) has been appointed chairman of a special committee in Washington, DC. The Judge's daughter Marian (Cecilia Parker) is intoxicated by Washington's social life, while son Andy (Mickey Rooney) falls for a pretty daughter of a French diplomat. Thus, the judge is obliged to juggle his committee duties with his efforts to keep his children from making fools of themselves.[2]	comedy
Radio singer Tony Martin's rating are slipping, so he makes travel plans to the Southern United States to find new talent. The Ritz boys get wind of Tony's pending trip. Marjorie Weaver and the Ritz Brothers make a trip to Kentucky. There they pose as hillbillies in order to be discovered.	comedy
In 1747, David Balfour's evil uncle arranges for him to be kidnapped and sent to sea where he meets exiled Alan Breck. The two make their way back to Scotland and justice.	adventure
A Judge Roy Bean figure dispenses justice in Arizona. He teams up with the Tonto Kid to fight the McQuinn gang.	western
Mary Colbrook is a widowed mother with four children. She struggles to provide for them financially.	drama
Lorna Drake (Gwen Gaze), is an aristocratic British girl and Hoppy's (William Boyd) new employer. When Cassidy refuses to be ordered, Lorna has him arrested for horse stealing. The dumbfounded sheriff (Earle Hodgins) is even more puzzled when Miss Drake turns right around and demands that Hoppy be released into her custody.[3]	western
The Cattlemen's Association has called in the Mesquiteers to find cattle rustlers. They get Tex Riley to pose as Stony so Stony can arrive posing as a wanted outlaw. This gets Stony into the gang of rustlers and he alerts Tucson and Lullaby as to the next raid. But Hartley is on hand and unknown to anyone is the rustler's boss and he joins the posse with a plan that will do away with the Mesquiteers.	western
"Wallace Beery plays eternally inebriated ex-veterinarian Tom Terry. An aspiring jockey Mickey (Mickey Rooney) idolizes Tom, who reciprocates by passing along horsemanship advice to the kid. The film's dramatic high point is where Tom, judgement benumbed by years of alcohol abuse, tries to pull himself long enough to perform a delicate operation on Mickey's beloved horse Lady-Q. The film culminates in a big horse race, with Mickey and Tom laying their hopes on the ""long shot."""	drama
Mary, a girl of the streets, and Joe, a young thief, rob twenty thousand dollars and decide to spend all the money and then commit suicide. But Joe's conscience speaks louder and he confesses the crime. He goes to prison knowing that Mary will wait for him.	drama
Promoter Ed Hatch comes to the Ozarks with his slow-witted wrestler Joe Skopapoulos whom he pits against a hillbilly Amazon blacksmith, Sadie Horn. Joe falls in love with her and won't fight, at least not until Sadie's beau, Noah, shows up.	comedy
After being told by his ranch boss Lynn that she plans to sell her ranch to finance a move east, Jack is framed for cattle rustling by Barnes, the man set to buy the ranch. With the help of his pal Buzz, Jack escapes the noose and the two set out to clear Jack's name. In addition, Jack is suspicious of the reason why Barnes wants to own Lynn's ranch in the first place.	western
A district attorney (William) realizes that his own wife (Patrick) might be having an affair while he is prosecuting a cuckolded murderer.	crime
District attorney Steve Donegan (Walter Pidgeon) an all-too-efficient district attorney who has sent dozens of criminals to prison finds himself framed on a bribery charge and winds up in prison himself.[2]	crime drama
Andy Hardy (Mickey Rooney) is upset that his girlfriend, Polly Benedict (Ann Rutherford), had fallen for Ensign Charles Copley (Robert Kent). Soon, Andy develops a crush on his drama teacher. After Andy's play is chosen for the school's annual production, he seizes the opportunity to spend time with his spring time crush. Andy's dad, Judge Hardy (Lewis Stone), knows that his son is destined for heartache, but he decides to let Andy find out for himself how young love can be.	comedy
In 1875, a posse headed by sheriff Sheriff Bill Cummings (Robert Barrat) is held at bay by Apache warriors. The posse members are decimated one by one, until only the Sheriff is left.	western
A prison warden (Victor McLaglen) can either keep loot for his family or save an innocent youth (Jackie Cooper) condemned to die.	crime
"Chester Morris plays a prison escapee who hides out with his gang in the home of a noted psychologist, played by Ralph Bellamy. Though a prisoner, the doctor begins delving into his captor's psyche.
The film was adapted from the Broadway play of the same name by James Warwick. It was remade as The Dark Past, with William Holden in the Morris role and Lee J. Cobb in Bellamy's."	crime
The film centers on Blondie (Penny Singleton) taking over at Dagwood's (Arthur Lake) office while he is off on a fishing trip.	comedy
In the story, Sybil Fitch (Boland) adopts two orphan boys (O'Connor, Lee). Her husband (Ruggles) is infuriated. However, when the boys catch scarlet fever, he finds that he really does love them.	drama
"Mary Whitman has arrived in Reno to obtain a divorce. While there, she is arrested on suspicion of murdering a fellow guest at her hotel (which specializes in divorcers).
There are many others at the hotel who wanted the victim out of the way. Charlie Chan travels from his home in Honolulu to Reno to solve the murder at the request of Mary's soon-to-be ex-husband."	crime
Kid and his partner, Gordito, and another outlaw named Harbison are each bequeathed a third interest in a gold mine of a dying prospector and whose only request is that they take care of his baby. In order to make sure that each keeps their promise, he tears the map of the mine in 3 parts.	western
"Ralph Dickson is an FBI agent assigned to investigate the killing of a colleague. He is chosen to investigate due to an uncanny likeness to the presumed killer. Dickson goes undercover and learns the identity of the gang leader, Carney, who is also known as ""the Illustrious One"" and the ""Daughter of the Tong."" Carney stays holed up at the Oriental Hotel while she has her henchmen doing her dirty work."	drama
"Pooling their resources, New York City taxi drivers designate Ernie Ambrose to go to Kentucky and buy them a racehorse. Ernie leaves behind his sweetheart Ina and spends all their money on a horse, relying on advice from a fake ""colonel"" by buying a nag called Hiccup.
The horse is useless until Ina discovers via the colonel that Hiccup has a taste for beer. At long odds, she bets $2,000 on the drunken horse to win, which it does, bankrupting bookies all over town."	comedy
Jaded playboy Richard Fleming travels to the South American nation of Rosarita. Through his motorcycle riding guide Roberto he discovers true love and a career as a Yerba mate exporter.	drama
Ray Milland and Robert Cummings play competing newspaper reporters, in Switzerland, on the trail of the Nobel Prize winner Dr Norden. Norden was supposed to have been killed in Germany. Each reporter meets, and falls in love with, a young woman, played by Sonja Henie, who turns out to be Norden's daughter living under an assumed name. Their discovery of her father brings the Gestapo.	comedy
"After being wrongly implicated in the murder of her scientist boss by foreign agents, a young immigrant woman is placed on board an ""exile express"" from California to New York City where she is to be deported after her arrival at Ellis Island. With the help of a journalist whom has fallen in love with her, she jumps the train and sets out to prove her innocence."	drama
A crusading and reform-minded District Attorney resigns from his position in order to open establish a farm that give juvenile delinquents and first-offenders a place to straighten out their lives before they reach the point of no return. He meets much resistance from various segments of the law and the citizens.	drama
When a wealthy man (Lionel Atwill) is threatened by a killer known as The Gorilla, he hires the Ritz Brothers to investigate. A real escaped gorilla shows up at the mansion just as the investigators arrive. Patsy Kelly portrays a newly hired maid who wants to quit because the butler, played by Bela Lugosi, scares her.	comedy
Judge Hardy is told he has inherited $2 million. He and his family move to Detroit.	comedy
Joe Riley (Glenn Ford) has worked six long years in New York City to save enough money to buy a piece of land in Arizona. Unable to buy a car (because he spent all his money on the property), he has to travel to his new home by hitchhiking. Riley ends up traveling to Arizona along with a homeless man and a local female immigrant.	drama
"Moran, a gangster, hires Joe Murphy to make a large wager on a horse race. The horse wins, but Joe steals the mob's payoff.
Joe's policeman brother, Terry, becomes involved after the gangsters threaten their father, Mike. He has to go after his brother to get the money back, while also making sure Moran ends up behind bars."	drama
When she is jilted by her boyfriend, a young woman is encouraged to become a model by the women at the hotel where she is staying.	drama
"Sweeney Bliss raises prize-winning mules in Missouri. He travels to London with a twofold purpose, to sell mules to the government there and to find a fitting husband for daughter Julie Bliss, perhaps a British dignitary or someone equally suitable.
Complications set in when rival Porgie Rowe also arrives from Missouri, persuading the government that his tractors would be of more use to them than Sweeney's mules."	comedy
Two auto racing brothers become rivals on the racetrack when the older brother tries to keep his younger one from dropping out of school and becoming a driver too. The stubborn younger brother just gets behind the wheel of someone else's car and the race is on. During the reckless running of the race, the older brother's best friend is killed precipitating the beginning of the end for the older driver.[3]	drama
Albert 'King' Cole is a talented heavyweight boxer who has potential to achieve the championship. At least his trainer, Henry 'Pop' Hardy thinks so. Hardy brings in his friend Mr. Wayne to sponsor Cole. Cole meets Mr. Wayne's daughter, Eleanor who is arrogant, but Cole manages to catch Eleanor's attention. Will they overcome their differences and obstacles and be together?	drama
The film is one of the seventeen in the Jones Family B movie comedy series, with its repeating cast of characters.	comedy
Judge Hardy (Lewis Stone) has two problems. He must rescue an elderly couple from eviction, and he must cope with his wife's (Fay Holden) life-threatening illness.[2]	comedy
Hoppy (William Boyd) and his pal Lucky (Russell Hayden) head to South America to look after a herd of cattle sold by Cassidy's boss to an Argentine rancher. Villain Ralph Merritt (Sidney Blackmer) wants to get his mitts on that cattle, and he's not above hiring the scum of the earth to do his bidding. Fortunately, Hoppy, Lucky and their new Latin American buddy Don Fernando (Sidney Toler) make short work of the bad guys in an outsized barroom brawl.[4]	western
Mr Moto arrives in Puerto Rico to investigate the murder of an American agent and uncovers a smuggling ring.	mystery
